operator_id,operator,legal_name,year,period,period_end,grain,metric_key,metric_zh,value,official_value,unit,comparator,scope,basis,verification_status,verification_count,primary_source_id,primary_source_url,verification_sources,reviewed_source_count,reviewed_source_ids,reviewed_source_urls,audit_outcome,gap_reason_code,gap_reason,quality_note
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2023,FY2023,2023-06-30,annual,mobile_postpaid_exit_arpu,移動後付期末ARPU,224,224,HKD_per_user_month,=,June/exit mobile post-paid ARPU,exit_month,official_three_distinct_sources_verified,3,smartone_ar_2023,https://www.smartoneholdings.com/about/investor/financial_reports/english/2022_2023_annual.pdf,"[""smartone_ar_2023"", ""smartone_presentation_2023"", ""smartone_results_2023""]",3,"[""smartone_ar_2023"", ""smartone_presentation_2023"", ""smartone_results_2023""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2022_2023_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2023_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2023_annual_results.pdf""]",value_verified,,,Later presentations shorten the label to mobile post-paid ARPU but plot June year-end points continuously against the FY2022 exit-ARPU anchor.
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2023,FY2023,2023-06-30,annual,mobile_postpaid_net_ampu,移動後付淨AMPU,,,HKD_per_user_month,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""smartone_ar_2023"", ""smartone_presentation_2023"", ""smartone_results_2023""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2022_2023_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2023_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2023_annual_results.pdf""]",source_gap_confirmed,not_numerically_disclosed,已逐项复核SmarTone FY2023官方年报、业绩公告及业绩演示；移動後付淨AMPU没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。,已逐项复核SmarTone FY2023官方年报、业绩公告及业绩演示；移動後付淨AMPU没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2023,FY2023,2023-06-30,annual,mobile_postpaid_net_arpu,移動後付淨ARPU,,,HKD_per_user_month,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""smartone_ar_2023"", ""smartone_presentation_2023"", ""smartone_results_2023""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2022_2023_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2023_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2023_annual_results.pdf""]",source_gap_confirmed,not_numerically_disclosed,已逐项复核SmarTone FY2023官方年报、业绩公告及业绩演示；移動後付淨ARPU没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。,已逐项复核SmarTone FY2023官方年报、业绩公告及业绩演示；移動後付淨ARPU没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2023,FY2023,2023-06-30,annual,mobile_prepaid_customers,移動預付客戶,,,million_customers,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""smartone_ar_2023"", ""smartone_presentation_2023"", ""smartone_results_2023""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2022_2023_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2023_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2023_annual_results.pdf""]",source_gap_confirmed,not_numerically_disclosed,已逐项复核SmarTone FY2023官方年报、业绩公告及业绩演示；移動預付客戶没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。,已逐项复核SmarTone FY2023官方年报、业绩公告及业绩演示；移動預付客戶没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2023,FY2023,2023-06-30,annual,mtr_stations_5g_enhanced,5G增強地鐵站,,,stations,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""smartone_ar_2023"", ""smartone_presentation_2023"", ""smartone_results_2023""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2022_2023_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2023_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2023_annual_results.pdf""]",source_gap_confirmed,initiative_specific_count_not_disclosed,已复核SmarTone FY2023官方材料；可能披露港铁线路或整体覆盖，但没有同口径的5G增强车站数量，线路数不替代车站数。,已复核SmarTone FY2023官方材料；可能披露港铁线路或整体覆盖，但没有同口径的5G增强车站数量，线路数不替代车站数。
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2023,FY2023,2023-06-30,annual,pay_tv_customers,收費電視客戶,,,million_customers,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""smartone_ar_2023"", ""smartone_presentation_2023"", ""smartone_results_2023""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2022_2023_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2023_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2023_annual_results.pdf""]",source_gap_confirmed,not_applicable_business_scope,SmarTone在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此收費電視客戶不适用；未以集团外业务或第三方网络数据替代。,SmarTone在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此收費電視客戶不适用；未以集团外业务或第三方网络数据替代。
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2023,FY2023,2023-06-30,annual,residential_2gbps_plus_customers,住宅2Gbps以上客戶,,,customers,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""smartone_ar_2023"", ""smartone_presentation_2023"", ""smartone_results_2023""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2022_2023_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2023_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2023_annual_results.pdf""]",source_gap_confirmed,not_applicable_business_scope,SmarTone在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此住宅2Gbps以上客戶不适用；未以集团外业务或第三方网络数据替代。,SmarTone在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此住宅2Gbps以上客戶不适用；未以集团外业务或第三方网络数据替代。
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2023,FY2023,2023-06-30,annual,residential_arph,住宅業務ARPH,,,HKD_per_household_month,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""smartone_ar_2023"", ""smartone_presentation_2023"", ""smartone_results_2023""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2022_2023_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2023_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2023_annual_results.pdf""]",source_gap_confirmed,not_applicable_business_scope,SmarTone在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此住宅業務ARPH不适用；未以集团外业务或第三方网络数据替代。,SmarTone在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此住宅業務ARPH不适用；未以集团外业务或第三方网络数据替代。
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2023,FY2023,2023-06-30,annual,residential_arpu,住宅業務ARPU,,,HKD_per_month,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""smartone_ar_2023"", ""smartone_presentation_2023"", ""smartone_results_2023""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2022_2023_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2023_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2023_annual_results.pdf""]",source_gap_confirmed,not_applicable_business_scope,SmarTone在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此住宅業務ARPU不适用；未以集团外业务或第三方网络数据替代。,SmarTone在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此住宅業務ARPU不适用；未以集团外业务或第三方网络数据替代。
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2023,FY2023,2023-06-30,annual,telephony_customers,固網電話客戶,,,million_customers,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""smartone_ar_2023"", ""smartone_presentation_2023"", ""smartone_results_2023""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2022_2023_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2023_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2023_annual_results.pdf""]",source_gap_confirmed,not_applicable_business_scope,SmarTone在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此固網電話客戶不适用；未以集团外业务或第三方网络数据替代。,SmarTone在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此固網電話客戶不适用；未以集团外业务或第三方网络数据替代。
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2023,FY2023,2023-06-30,annual,total_base_stations,移動基站總數,,,base_stations,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""smartone_ar_2023"", ""smartone_presentation_2023"", ""smartone_results_2023""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2022_2023_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2023_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2023_annual_results.pdf""]",source_gap_confirmed,increment_only_no_total_value,已复核SmarTone FY2023官方材料；只见站点增建、覆盖或相对扩展描述，没有移動基站總數的年末总量，不能把增量或cell site冒充基站总数。,已复核SmarTone FY2023官方材料；只见站点增建、覆盖或相对扩展描述，没有移動基站總數的年末总量，不能把增量或cell site冒充基站总数。
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2023,FY2023,2023-06-30,annual,total_customers,總客戶數,2.681,2.681,million_customers,=,Hong Kong customer base,year_end,official_three_distinct_sources_verified,3,smartone_ar_2023,https://www.smartoneholdings.com/about/investor/financial_reports/english/2022_2023_annual.pdf,"[""smartone_ar_2023"", ""smartone_presentation_2023"", ""smartone_results_2023""]",3,"[""smartone_ar_2023"", ""smartone_presentation_2023"", ""smartone_results_2023""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2022_2023_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2023_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2023_annual_results.pdf""]",value_verified,,,"FY2022-FY2024 use the exact presentation values 2.748m, 2.681m and 2.713m; FY2025 did not disclose an exact total."
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2024,FY2024,2024-06-30,annual,5g_base_station_expansion,5G基站擴展幅度,,,percent,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""smartone_ar_2024"", ""smartone_presentation_2024"", ""smartone_results_2024""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2023_2024_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_results.pdf""]",source_gap_confirmed,metric_definition_not_comparable,该指标采用3HK相对2020年第三季度的专属累计扩展基线；SmarTone没有披露同一基线的年度百分比，不能横向套用。,该指标采用3HK相对2020年第三季度的专属累计扩展基线；SmarTone没有披露同一基线的年度百分比，不能横向套用。
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2024,FY2024,2024-06-30,annual,5g_base_stations,5G基站數,,,base_stations,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""smartone_ar_2024"", ""smartone_presentation_2024"", ""smartone_results_2024""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2023_2024_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_results.pdf""]",source_gap_confirmed,increment_only_no_total_value,已复核SmarTone FY2024官方材料；只见站点增建、覆盖或相对扩展描述，没有5G基站數的年末总量，不能把增量或cell site冒充基站总数。,已复核SmarTone FY2024官方材料；只见站点增建、覆盖或相对扩展描述，没有5G基站數的年末总量，不能把增量或cell site冒充基站总数。
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2024,FY2024,2024-06-30,annual,5g_customers,5G客戶,,,million_customers,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""smartone_ar_2024"", ""smartone_presentation_2024"", ""smartone_results_2024""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2023_2024_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_results.pdf""]",source_gap_confirmed,not_numerically_disclosed,已逐项复核SmarTone FY2024官方年报、业绩公告及业绩演示；5G客戶没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。,已逐项复核SmarTone FY2024官方年报、业绩公告及业绩演示；5G客戶没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2024,FY2024,2024-06-30,annual,5g_home_broadband_ebitda_growth,5G家庭寬頻EBITDA增長,70,70,percent,=,year-on-year 5G Home Broadband EBITDA growth,year_on_year,official_three_distinct_sources_verified,3,smartone_ar_2024,https://www.smartoneholdings.com/about/investor/financial_reports/english/2023_2024_annual.pdf,"[""smartone_ar_2024"", ""smartone_presentation_2024"", ""smartone_results_2024""]",3,"[""smartone_ar_2024"", ""smartone_presentation_2024"", ""smartone_results_2024""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2023_2024_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_results.pdf""]",value_verified,,,
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2024,FY2024,2024-06-30,annual,5g_home_broadband_revenue_growth,5G家庭寬頻收入增長,33,33,percent,=,year-on-year 5G Home Broadband revenue growth,year_on_year,official_three_distinct_sources_verified,3,smartone_ar_2024,https://www.smartoneholdings.com/about/investor/financial_reports/english/2023_2024_annual.pdf,"[""smartone_ar_2024"", ""smartone_presentation_2024"", ""smartone_results_2024""]",3,"[""smartone_ar_2024"", ""smartone_presentation_2024"", ""smartone_results_2024""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2023_2024_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_results.pdf""]",value_verified,,,
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2024,FY2024,2024-06-30,annual,5g_penetration,5G滲透率,39,39,percent,=,5G penetration among post-paid MNO customers,year_end,official_three_distinct_sources_verified,3,smartone_ar_2024,https://www.smartoneholdings.com/about/investor/financial_reports/english/2023_2024_annual.pdf,"[""smartone_ar_2024"", ""smartone_presentation_2024"", ""smartone_results_2024""]",3,"[""smartone_ar_2024"", ""smartone_presentation_2024"", ""smartone_results_2024""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2023_2024_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_results.pdf""]",value_verified,,,FY2024 uses the exact 39% presentation value instead of the annual report's rounded approximately 40% wording.
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2024,FY2024,2024-06-30,annual,5g_population_coverage,5G人口覆蓋率,,,percent,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""smartone_ar_2024"", ""smartone_presentation_2024"", ""smartone_results_2024""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2023_2024_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_results.pdf""]",source_gap_confirmed,not_numerically_disclosed,已逐项复核SmarTone FY2024官方年报、业绩公告及业绩演示；5G人口覆蓋率没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。,已逐项复核SmarTone FY2024官方年报、业绩公告及业绩演示；5G人口覆蓋率没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2024,FY2024,2024-06-30,annual,annual_mobile_data_traffic,年度移動數據流量,,,TB,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""smartone_ar_2024"", ""smartone_presentation_2024"", ""smartone_results_2024""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2023_2024_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_results.pdf""]",source_gap_confirmed,growth_only_no_absolute_value,已复核SmarTone FY2024年报、业绩公告及演示；仅见数据用量或流量增长描述，没有年度移動數據流量的年度绝对值，不能从增长率反推。,已复核SmarTone FY2024年报、业绩公告及演示；仅见数据用量或流量增长描述，没有年度移動數據流量的年度绝对值，不能从增长率反推。
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2024,FY2024,2024-06-30,annual,commercial_buildings_covered,商業樓宇覆蓋,,,buildings,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""smartone_ar_2024"", ""smartone_presentation_2024"", ""smartone_results_2024""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2023_2024_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_results.pdf""]",source_gap_confirmed,not_applicable_business_scope,SmarTone在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此商業樓宇覆蓋不适用；未以集团外业务或第三方网络数据替代。,SmarTone在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此商業樓宇覆蓋不适用；未以集团外业务或第三方网络数据替代。
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2024,FY2024,2024-06-30,annual,consumer_broadband_customers,住宅寬頻客戶,,,million_customers,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""smartone_ar_2024"", ""smartone_presentation_2024"", ""smartone_results_2024""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2023_2024_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_results.pdf""]",source_gap_confirmed,not_applicable_business_scope,SmarTone在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此住宅寬頻客戶不适用；未以集团外业务或第三方网络数据替代。,SmarTone在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此住宅寬頻客戶不适用；未以集团外业务或第三方网络数据替代。
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2024,FY2024,2024-06-30,annual,enterprise_2gbps_plus_customers,企業2Gbps以上客戶,,,customers,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""smartone_ar_2024"", ""smartone_presentation_2024"", ""smartone_results_2024""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2023_2024_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_results.pdf""]",source_gap_confirmed,not_applicable_business_scope,SmarTone在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此企業2Gbps以上客戶不适用；未以集团外业务或第三方网络数据替代。,SmarTone在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此企業2Gbps以上客戶不适用；未以集团外业务或第三方网络数据替代。
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2024,FY2024,2024-06-30,annual,enterprise_core_churn,企業核心業務月流失率,,,percent,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""smartone_ar_2024"", ""smartone_presentation_2024"", ""smartone_results_2024""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2023_2024_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_results.pdf""]",source_gap_confirmed,not_applicable_business_scope,SmarTone在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此企業核心業務月流失率不适用；未以集团外业务或第三方网络数据替代。,SmarTone在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此企業核心業務月流失率不适用；未以集团外业务或第三方网络数据替代。
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2024,FY2024,2024-06-30,annual,free_tv_population_coverage,免費電視人口/家庭覆蓋率,,,percent,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""smartone_ar_2024"", ""smartone_presentation_2024"", ""smartone_results_2024""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2023_2024_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_results.pdf""]",source_gap_confirmed,not_applicable_business_scope,SmarTone在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此免費電視人口/家庭覆蓋率不适用；未以集团外业务或第三方网络数据替代。,SmarTone在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此免費電視人口/家庭覆蓋率不适用；未以集团外业务或第三方网络数据替代。
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2024,FY2024,2024-06-30,annual,ftth_connections,FTTH連接,,,million_connections,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""smartone_ar_2024"", ""smartone_presentation_2024"", ""smartone_results_2024""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2023_2024_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_results.pdf""]",source_gap_confirmed,not_applicable_business_scope,SmarTone在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此FTTH連接不适用；未以集团外业务或第三方网络数据替代。,SmarTone在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此FTTH連接不适用；未以集团外业务或第三方网络数据替代。
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2024,FY2024,2024-06-30,annual,homes_passed_or_connected,寬頻網絡覆蓋/接入家庭,,,million_homes,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""smartone_ar_2024"", ""smartone_presentation_2024"", ""smartone_results_2024""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2023_2024_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_results.pdf""]",source_gap_confirmed,not_applicable_business_scope,SmarTone在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此寬頻網絡覆蓋/接入家庭不适用；未以集团外业务或第三方网络数据替代。,SmarTone在本审计期为移动网络运营商，官方材料没有同口径固定宽带、固网电话、电视或固定企业接入业务，因此寬頻網絡覆蓋/接入家庭不适用；未以集团外业务或第三方网络数据替代。
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2024,FY2024,2024-06-30,annual,mobile_data_dou,月戶均移動數據流量DOU,,,GB_per_user_month,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""smartone_ar_2024"", ""smartone_presentation_2024"", ""smartone_results_2024""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2023_2024_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_results.pdf""]",source_gap_confirmed,growth_only_no_absolute_value,已复核SmarTone FY2024年报、业绩公告及演示；仅见数据用量或流量增长描述，没有月戶均移動數據流量DOU的年度绝对值，不能从增长率反推。,已复核SmarTone FY2024年报、业绩公告及演示；仅见数据用量或流量增长描述，没有月戶均移動數據流量DOU的年度绝对值，不能从增长率反推。
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2024,FY2024,2024-06-30,annual,mobile_postpaid_arpu,移動後付ARPU,,,HKD_per_user_month,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""smartone_ar_2024"", ""smartone_presentation_2024"", ""smartone_results_2024""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2023_2024_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_results.pdf""]",source_gap_confirmed,not_numerically_disclosed,已逐项复核SmarTone FY2024官方年报、业绩公告及业绩演示；移動後付ARPU没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。,已逐项复核SmarTone FY2024官方年报、业绩公告及业绩演示；移動後付ARPU没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。
smartone,SmarTone,SmarTone Telecommunications Holdings Limited,2024,FY2024,2024-06-30,annual,mobile_postpaid_churn,移動後付月流失率,,,percent,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""smartone_ar_2024"", ""smartone_presentation_2024"", ""smartone_results_2024""]","[""https://www.smartoneholdings.com/about/investor/financial_reports/english/2023_2024_annual.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_present.pdf"", ""https://www.smartoneholdings.com/about/investor/results/english/2024_annual_results.pdf""]",source_gap_confirmed,not_numerically_disclosed,已逐项复核SmarTone FY2024官方年报、业绩公告及业绩演示；移動後付月流失率没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。,已逐项复核SmarTone FY2024官方年报、业绩公告及业绩演示；移動後付月流失率没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。
