operator_id,operator,legal_name,year,period,period_end,grain,metric_key,metric_zh,value,official_value,unit,comparator,scope,basis,verification_status,verification_count,distinct_source_document_count,distinct_source_document_ids,triple_source_status,primary_source_id,primary_source_url,verification_sources,candidate_sources,quality_note
china_mobile,中国移动,China Mobile Limited,2023,FY2023,2023-12-31,annual,5g_package_subscribers,5G套餐用户数,795,795,million_subscribers,=,contracted 5G package customers; not equivalent to active 5G network users,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2023"", ""china_mobile_ar_a_2023"", ""china_mobile_results_2023""]",three_distinct_sources_verified,china_mobile_ar_2023,https://www.chinamobileltd.com/en/ir/reports/ar2023.pdf,"[""china_mobile_ar_2023"", ""china_mobile_ar_a_2023"", ""china_mobile_results_2023""]","[""china_mobile_ar_2023"", ""china_mobile_ar_a_2023"", ""china_mobile_results_2023""]",Each FY2019-FY2023 row is bound to three exact official documents. FY2019 uses the current-year presentation plus the FY2020 annual report and Form 20-F comparative tables. 5G package customers are kept separate from active 5G network customers.
china_mobile,中国移动,China Mobile Limited,2023,FY2023,2023-12-31,annual,broadband_arpu,宽带ARPU,34.5,34.5,RMB_per_user_month,=,"wireline broadband ARPU; earlier-year scope includes combinations of household, small-business/corporate broadband and dedicated-line revenue as disclosed",year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2023"", ""china_mobile_ar_a_2023"", ""china_mobile_results_2023""]",three_distinct_sources_verified,china_mobile_ar_2023,https://www.chinamobileltd.com/en/ir/reports/ar2023.pdf,"[""china_mobile_ar_2023"", ""china_mobile_ar_a_2023"", ""china_mobile_results_2023""]","[""china_mobile_ar_2023"", ""china_mobile_ar_a_2023"", ""china_mobile_results_2023""]",FY2016-FY2023 each use three exact official documents. This access-business ARPU is stored separately from household broadband/customer blended ARPU; China Mobile stopped presenting it in the FY2024 annual operating table.
china_mobile,中国移动,China Mobile Limited,2023,FY2023,2023-12-31,annual,fixed_broadband_subscribers,固网宽带用户数,298,298,million_subscribers,=,group wireline broadband customers,year_end,official_single_source,0,0,[],below_three_source_threshold,,,[],"[""china_mobile_ar_2023"", ""china_mobile_ops_2023"", ""china_mobile_results_2023""]",FY2016-FY2017 each use three exact official documents. FY2018-FY2022 retain the two-decimal values repeated in consecutive annual-results presentations and remain below the three-document threshold. FY2025 changed to integrated broadband network customers; the 329 million integrated-scope value is stored separately and is not substituted into this legacy series.
china_mobile,中国移动,China Mobile Limited,2023,FY2023,2023-12-31,annual,handset_data_traffic,年度手机上网流量,165.9,165.9,billion_GB,=,sum of four official quarterly handset-data-traffic values; 2016-18 converted from billion MB,official_quarterly_sum,official_derived_from_verified_quarters,0,0,[],derived_not_directly_disclosed,,,[],"[""china_mobile_ar_2023"", ""china_mobile_ops_2023"", ""china_mobile_results_2023""]",Derived only by summing the four official quarterly handset-data-traffic values; not treated as a directly disclosed annual value.
china_mobile,中国移动,China Mobile Limited,2023,FY2023,2023-12-31,annual,household_customer_blended_arpu,家庭客户综合ARPU,43.1,43.1,RMB_per_user_month,=,household broadband/customer blended ARPU; terminology changed from household broadband to household customer without merging with wireline broadband access ARPU,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2023"", ""china_mobile_ar_a_2023"", ""china_mobile_results_2023""]",three_distinct_sources_verified,china_mobile_ar_2023,https://www.chinamobileltd.com/en/ir/reports/ar2023.pdf,"[""china_mobile_ar_2023"", ""china_mobile_ar_a_2023"", ""china_mobile_results_2023""]","[""china_mobile_ar_2023"", ""china_mobile_ar_a_2023"", ""china_mobile_results_2023""]","FY2017-FY2024 each use three exact official documents. The blended household metric is not interchangeable with wireline broadband ARPU, which includes different business scopes in earlier years."
china_mobile,中国移动,China Mobile Limited,2023,FY2023,2023-12-31,annual,mobile_arpu,移动ARPU,49.3,49.3,RMB_per_user_month,=,group mobile business annual ARPU,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2023"", ""china_mobile_ar_a_2023"", ""china_mobile_results_2023""]",three_distinct_sources_verified,china_mobile_ar_2023,https://www.chinamobileltd.com/en/ir/reports/ar2023.pdf,"[""china_mobile_ar_2023"", ""china_mobile_ar_a_2023"", ""china_mobile_results_2023""]","[""china_mobile_ar_2023"", ""china_mobile_ar_a_2023"", ""china_mobile_results_2023""]",
china_mobile,中国移动,China Mobile Limited,2023,FY2023,2023-12-31,annual,mobile_dou,月户均移动数据流量DOU,15.9,15.9,GB_per_user_month,=,average handset data traffic per user per month; 2016-17 converted from MB to GB,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2023"", ""china_mobile_ar_a_2023"", ""china_mobile_results_2023""]",three_distinct_sources_verified,china_mobile_ar_2023,https://www.chinamobileltd.com/en/ir/reports/ar2023.pdf,"[""china_mobile_ar_2023"", ""china_mobile_ar_a_2023"", ""china_mobile_results_2023""]","[""china_mobile_ar_2023"", ""china_mobile_ar_a_2023"", ""china_mobile_results_2023""]","FY2016-FY2024 values are bound to three exact documents per year. FY2017 deliberately uses the annual report, Form 20-F and current-year results presentation because the following-year presentation rounds 1.399 GB to 1.4 GB. FY2025 uses the H-share annual report, A-share annual report and separately filed A-share annual report summary; the reviewed annual-results announcement does not disclose DOU."
china_mobile,中国移动,China Mobile Limited,2023,FY2023,2023-12-31,annual,mobile_subscribers,移动用户数,991.0,991.0,million_subscribers,=,group mobile customer base,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2023"", ""china_mobile_ar_a_2023"", ""china_mobile_results_2023""]",three_distinct_sources_verified,china_mobile_ar_2023,https://www.chinamobileltd.com/en/ir/reports/ar2023.pdf,"[""china_mobile_ar_2023"", ""china_mobile_ar_a_2023"", ""china_mobile_results_2023""]","[""china_mobile_ar_2023"", ""china_mobile_ar_a_2023"", ""china_mobile_results_2023""]","FY2016-FY2022 retain the exact two-decimal values repeated in the annual report and consecutive annual-results presentations. FY2023-FY2024 use the H-share annual report, A-share annual report and current-year presentation. FY2025 uses the annual report, presentation and results press release."
china_mobile,中国移动,China Mobile Limited,2023,FY2023,2023-12-31,annual,total_base_stations,移动基站总数,6.6,6.6,million_base_stations,>=,all commissioned mobile base stations,year_end,official_single_source,1,1,"[""china_mobile_ar_summary_2023""]",below_three_source_threshold,china_mobile_ar_summary_2023,https://www.chinamobileltd.com/sc/ir/sse_filings/sca240322a.pdf,"[""china_mobile_ar_summary_2023""]","[""china_mobile_ar_2023"", ""china_mobile_ar_a_2023"", ""china_mobile_ar_summary_2023""]","Annual reports use 'more than/over' for some years. FY2019-FY2023 have three exact independent legal documents except FY2018, which remains at two exact documents; rounded values and same-document mirrors are excluded."
china_mobile,中国移动,China Mobile Limited,2024,FY2024,2024-12-31,annual,5g_base_stations,5G基站数,2.4,2.4,million_base_stations,>=,"commissioned 5G base stations, including applicable 700MHz co-built sites",year_end,official_single_source,0,0,[],below_three_source_threshold,,,[],"[""china_mobile_ar_2024"", ""china_mobile_ar_a_2024"", ""china_mobile_results_2024""]",
china_mobile,中国移动,China Mobile Limited,2024,FY2024,2024-12-31,annual,5g_network_subscribers,5G网络用户数,552,552,million_subscribers,=,customers that used the 5G network; definition differs from 5G package customers,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2024"", ""china_mobile_ar_a_2024"", ""china_mobile_results_2024""]",three_distinct_sources_verified,china_mobile_ar_2024,https://www.chinamobileltd.com/en/ir/reports/ar2024.pdf,"[""china_mobile_ar_2024"", ""china_mobile_ar_a_2024"", ""china_mobile_results_2024""]","[""china_mobile_ar_2024"", ""china_mobile_ar_a_2024"", ""china_mobile_results_2024""]","FY2021-FY2023 retain the precise operating-table values rather than rounded headline figures. Each FY2021-FY2024 row is bound to three exact official documents; FY2025 uses the annual report, presentation and results press release."
china_mobile,中国移动,China Mobile Limited,2024,FY2024,2024-12-31,annual,fixed_broadband_subscribers,固网宽带用户数,315,315,million_subscribers,=,group wireline broadband customers,year_end,official_single_source,0,0,[],below_three_source_threshold,,,[],"[""china_mobile_ar_2024"", ""china_mobile_ops_2024"", ""china_mobile_results_2024""]",FY2016-FY2017 each use three exact official documents. FY2018-FY2022 retain the two-decimal values repeated in consecutive annual-results presentations and remain below the three-document threshold. FY2025 changed to integrated broadband network customers; the 329 million integrated-scope value is stored separately and is not substituted into this legacy series.
china_mobile,中国移动,China Mobile Limited,2024,FY2024,2024-12-31,annual,handset_data_traffic,年度手机上网流量,168.2,168.2,billion_GB,=,sum of four official quarterly handset-data-traffic values; 2016-18 converted from billion MB,official_quarterly_sum,official_derived_from_verified_quarters,0,0,[],derived_not_directly_disclosed,,,[],"[""china_mobile_ar_2024"", ""china_mobile_ops_2024"", ""china_mobile_results_2024""]",Derived only by summing the four official quarterly handset-data-traffic values; not treated as a directly disclosed annual value.
china_mobile,中国移动,China Mobile Limited,2024,FY2024,2024-12-31,annual,household_customer_blended_arpu,家庭客户综合ARPU,43.8,43.8,RMB_per_user_month,=,household broadband/customer blended ARPU; terminology changed from household broadband to household customer without merging with wireline broadband access ARPU,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2024"", ""china_mobile_ar_a_2024"", ""china_mobile_results_2024""]",three_distinct_sources_verified,china_mobile_ar_2024,https://www.chinamobileltd.com/en/ir/reports/ar2024.pdf,"[""china_mobile_ar_2024"", ""china_mobile_ar_a_2024"", ""china_mobile_results_2024""]","[""china_mobile_ar_2024"", ""china_mobile_ar_a_2024"", ""china_mobile_results_2024""]","FY2017-FY2024 each use three exact official documents. The blended household metric is not interchangeable with wireline broadband ARPU, which includes different business scopes in earlier years."
china_mobile,中国移动,China Mobile Limited,2024,FY2024,2024-12-31,annual,mobile_arpu,移动ARPU,48.5,48.5,RMB_per_user_month,=,group mobile business annual ARPU,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2024"", ""china_mobile_ar_a_2024"", ""china_mobile_results_2024""]",three_distinct_sources_verified,china_mobile_ar_2024,https://www.chinamobileltd.com/en/ir/reports/ar2024.pdf,"[""china_mobile_ar_2024"", ""china_mobile_ar_a_2024"", ""china_mobile_results_2024""]","[""china_mobile_ar_2024"", ""china_mobile_ar_a_2024"", ""china_mobile_results_2024""]",
china_mobile,中国移动,China Mobile Limited,2024,FY2024,2024-12-31,annual,mobile_dou,月户均移动数据流量DOU,15.9,15.9,GB_per_user_month,=,average handset data traffic per user per month; 2016-17 converted from MB to GB,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2024"", ""china_mobile_ar_a_2024"", ""china_mobile_results_2024""]",three_distinct_sources_verified,china_mobile_ar_2024,https://www.chinamobileltd.com/en/ir/reports/ar2024.pdf,"[""china_mobile_ar_2024"", ""china_mobile_ar_a_2024"", ""china_mobile_results_2024""]","[""china_mobile_ar_2024"", ""china_mobile_ar_a_2024"", ""china_mobile_results_2024""]","FY2016-FY2024 values are bound to three exact documents per year. FY2017 deliberately uses the annual report, Form 20-F and current-year results presentation because the following-year presentation rounds 1.399 GB to 1.4 GB. FY2025 uses the H-share annual report, A-share annual report and separately filed A-share annual report summary; the reviewed annual-results announcement does not disclose DOU."
china_mobile,中国移动,China Mobile Limited,2024,FY2024,2024-12-31,annual,mobile_subscribers,移动用户数,1004,1004,million_subscribers,=,group mobile customer base,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2024"", ""china_mobile_ar_a_2024"", ""china_mobile_results_2024""]",three_distinct_sources_verified,china_mobile_ar_2024,https://www.chinamobileltd.com/en/ir/reports/ar2024.pdf,"[""china_mobile_ar_2024"", ""china_mobile_ar_a_2024"", ""china_mobile_results_2024""]","[""china_mobile_ar_2024"", ""china_mobile_ar_a_2024"", ""china_mobile_results_2024""]","FY2016-FY2022 retain the exact two-decimal values repeated in the annual report and consecutive annual-results presentations. FY2023-FY2024 use the H-share annual report, A-share annual report and current-year presentation. FY2025 uses the annual report, presentation and results press release."
china_mobile,中国移动,China Mobile Limited,2025,FY2025,2025-12-31,annual,5g_base_stations,5G基站数,2.77,2.77,million_base_stations,>=,"commissioned 5G base stations, including applicable 700MHz co-built sites",year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2025"", ""china_mobile_press_2025"", ""china_mobile_results_2025""]",three_distinct_sources_verified,china_mobile_ar_2025,https://www.chinamobileltd.com/en/ir/reports/ar2025.pdf,"[""china_mobile_ar_2025"", ""china_mobile_results_2025"", ""china_mobile_press_2025""]","[""china_mobile_ar_2025"", ""china_mobile_results_2025"", ""china_mobile_press_2025""]",
china_mobile,中国移动,China Mobile Limited,2025,FY2025,2025-12-31,annual,5g_network_subscribers,5G网络用户数,642,642,million_subscribers,=,customers that used the 5G network; definition differs from 5G package customers,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2025"", ""china_mobile_press_2025"", ""china_mobile_results_2025""]",three_distinct_sources_verified,china_mobile_ar_2025,https://www.chinamobileltd.com/en/ir/reports/ar2025.pdf,"[""china_mobile_ar_2025"", ""china_mobile_results_2025"", ""china_mobile_press_2025""]","[""china_mobile_ar_2025"", ""china_mobile_results_2025"", ""china_mobile_press_2025""]","FY2021-FY2023 retain the precise operating-table values rather than rounded headline figures. Each FY2021-FY2024 row is bound to three exact official documents; FY2025 uses the annual report, presentation and results press release."
china_mobile,中国移动,China Mobile Limited,2025,FY2025,2025-12-31,annual,fixed_broadband_subscribers,固网宽带用户数,,,million_subscribers,=,group wireline broadband customers,year_end,source_gap_confirmed,0,0,[],not_applicable_missing_value,,,[],[],FY2016-FY2017 each use three exact official documents. FY2018-FY2022 retain the two-decimal values repeated in consecutive annual-results presentations and remain below the three-document threshold. FY2025 changed to integrated broadband network customers; the 329 million integrated-scope value is stored separately and is not substituted into this legacy series.
china_mobile,中国移动,China Mobile Limited,2025,FY2025,2025-12-31,annual,gigabit_broadband_customers,千兆宽带客户,109,109,million_customers,=,group gigabit broadband customers,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2025"", ""china_mobile_ar_a_2025"", ""china_mobile_ar_summary_2025""]",three_distinct_sources_verified,china_mobile_ar_2025,https://www.chinamobileltd.com/en/ir/reports/ar2025.pdf,"[""china_mobile_ar_2025"", ""china_mobile_ar_a_2025"", ""china_mobile_ar_summary_2025""]","[""china_mobile_ar_2025"", ""china_mobile_ar_a_2025"", ""china_mobile_ar_summary_2025""]","The H-share annual report, A-share annual report and separately filed A-share annual report summary each give the exact 109 million value. The presentation and press release round to 110 million and are not counted."
china_mobile,中国移动,China Mobile Limited,2025,FY2025,2025-12-31,annual,government_enterprise_customers,政企客户,36.17,36.17,million_customers,=,government and enterprise customers,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2025"", ""china_mobile_press_2025"", ""china_mobile_results_2025""]",three_distinct_sources_verified,china_mobile_ar_2025,https://www.chinamobileltd.com/en/ir/reports/ar2025.pdf,"[""china_mobile_ar_2025"", ""china_mobile_results_2025"", ""china_mobile_press_2025""]","[""china_mobile_ar_2025"", ""china_mobile_results_2025"", ""china_mobile_press_2025""]",
china_mobile,中国移动,China Mobile Limited,2025,FY2025,2025-12-31,annual,handset_data_traffic,年度手机上网流量,183.8,183.8,billion_GB,=,sum of four official quarterly handset-data-traffic values; 2016-18 converted from billion MB,official_quarterly_sum,official_derived_from_verified_quarters,0,0,[],derived_not_directly_disclosed,,,[],"[""china_mobile_ops_2025""]",Derived only by summing the four official quarterly handset-data-traffic values; not treated as a directly disclosed annual value.
china_mobile,中国移动,China Mobile Limited,2025,FY2025,2025-12-31,annual,household_customer_blended_arpu,家庭客户综合ARPU,44.5,44.5,RMB_per_user_month,=,household broadband/customer blended ARPU; terminology changed from household broadband to household customer without merging with wireline broadband access ARPU,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2025"", ""china_mobile_ar_summary_2025"", ""china_mobile_results_2025""]",three_distinct_sources_verified,china_mobile_ar_2025,https://www.chinamobileltd.com/en/ir/reports/ar2025.pdf,"[""china_mobile_ar_2025"", ""china_mobile_results_2025"", ""china_mobile_ar_summary_2025""]","[""china_mobile_ar_2025"", ""china_mobile_results_2025"", ""china_mobile_ar_summary_2025""]","FY2017-FY2024 each use three exact official documents. The blended household metric is not interchangeable with wireline broadband ARPU, which includes different business scopes in earlier years."
china_mobile,中国移动,China Mobile Limited,2025,FY2025,2025-12-31,annual,households_gigabit_coverage,千兆网络覆盖家庭,530,530,million_households,=,households covered by gigabit network,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2025"", ""china_mobile_press_2025"", ""china_mobile_results_2025""]",three_distinct_sources_verified,china_mobile_ar_2025,https://www.chinamobileltd.com/en/ir/reports/ar2025.pdf,"[""china_mobile_ar_2025"", ""china_mobile_results_2025"", ""china_mobile_press_2025""]","[""china_mobile_ar_2025"", ""china_mobile_results_2025"", ""china_mobile_press_2025""]",
china_mobile,中国移动,China Mobile Limited,2025,FY2025,2025-12-31,annual,integrated_broadband_network_customers,融合宽带网络客户,329,329,million_customers,=,"household broadband, enterprise broadband, dedicated Internet lines and dedicated data lines",year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2025"", ""china_mobile_press_2025"", ""china_mobile_results_2025""]",three_distinct_sources_verified,china_mobile_ar_2025,https://www.chinamobileltd.com/en/ir/reports/ar2025.pdf,"[""china_mobile_ar_2025"", ""china_mobile_results_2025"", ""china_mobile_press_2025""]","[""china_mobile_ar_2025"", ""china_mobile_results_2025"", ""china_mobile_press_2025""]",
china_mobile,中国移动,China Mobile Limited,2025,FY2025,2025-12-31,annual,intelligent_compute_capacity,智能算力,92.5,92.5,EFLOPS_FP16,=,total self-built plus rented intelligent compute capacity,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2025"", ""china_mobile_press_2025"", ""china_mobile_results_2025""]",three_distinct_sources_verified,china_mobile_ar_2025,https://www.chinamobileltd.com/en/ir/reports/ar2025.pdf,"[""china_mobile_ar_2025"", ""china_mobile_results_2025"", ""china_mobile_press_2025""]","[""china_mobile_ar_2025"", ""china_mobile_results_2025"", ""china_mobile_press_2025""]",
china_mobile,中国移动,China Mobile Limited,2025,FY2025,2025-12-31,annual,iot_connections,物联网连接,1482,1482,million_connections,=,cellular IoT card connections,year_end,official_three_distinct_sources_verified,4,4,"[""china_mobile_ar_2025"", ""china_mobile_ar_a_2025"", ""china_mobile_ar_summary_2025"", ""china_mobile_q1_2026_comparatives""]",three_distinct_sources_verified,china_mobile_ar_2025,https://www.chinamobileltd.com/en/ir/reports/ar2025.pdf,"[""china_mobile_ar_2025"", ""china_mobile_ar_a_2025"", ""china_mobile_ar_summary_2025"", ""china_mobile_q1_2026_comparatives""]","[""china_mobile_ar_2025"", ""china_mobile_ar_a_2025"", ""china_mobile_ar_summary_2025"", ""china_mobile_q1_2026_comparatives""]","The H-share annual report, A-share annual report, separately filed annual report summary and the FY2025 comparative column in the 2026 first-quarter results each disclose the exact value of 1,482 million. Rounded presentation and press-release values are not counted."
china_mobile,中国移动,China Mobile Limited,2025,FY2025,2025-12-31,annual,mobile_arpu,移动ARPU,46.8,46.8,RMB_per_user_month,=,group mobile business annual ARPU,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2025"", ""china_mobile_ar_summary_2025"", ""china_mobile_results_2025""]",three_distinct_sources_verified,china_mobile_ar_2025,https://www.chinamobileltd.com/en/ir/reports/ar2025.pdf,"[""china_mobile_ar_2025"", ""china_mobile_results_2025"", ""china_mobile_ar_summary_2025""]","[""china_mobile_ar_2025"", ""china_mobile_results_2025"", ""china_mobile_ar_summary_2025""]",
china_mobile,中国移动,China Mobile Limited,2025,FY2025,2025-12-31,annual,mobile_broadband_integration_rate,移动宽带融合率,96.5,96.5,percent,=,integration rate between mobile and broadband customers,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2025"", ""china_mobile_press_2025"", ""china_mobile_results_2025""]",three_distinct_sources_verified,china_mobile_ar_2025,https://www.chinamobileltd.com/en/ir/reports/ar2025.pdf,"[""china_mobile_ar_2025"", ""china_mobile_results_2025"", ""china_mobile_press_2025""]","[""china_mobile_ar_2025"", ""china_mobile_results_2025"", ""china_mobile_press_2025""]",
china_mobile,中国移动,China Mobile Limited,2025,FY2025,2025-12-31,annual,mobile_dou,月户均移动数据流量DOU,17.3,17.3,GB_per_user_month,=,average handset data traffic per user per month; 2016-17 converted from MB to GB,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2025"", ""china_mobile_ar_a_2025"", ""china_mobile_ar_summary_2025""]",three_distinct_sources_verified,china_mobile_ar_2025,https://www.chinamobileltd.com/en/ir/reports/ar2025.pdf,"[""china_mobile_ar_2025"", ""china_mobile_ar_a_2025"", ""china_mobile_ar_summary_2025""]","[""china_mobile_ar_2025"", ""china_mobile_ar_a_2025"", ""china_mobile_ar_summary_2025""]","FY2016-FY2024 values are bound to three exact documents per year. FY2017 deliberately uses the annual report, Form 20-F and current-year results presentation because the following-year presentation rounds 1.399 GB to 1.4 GB. FY2025 uses the H-share annual report, A-share annual report and separately filed A-share annual report summary; the reviewed annual-results announcement does not disclose DOU."
china_mobile,中国移动,China Mobile Limited,2025,FY2025,2025-12-31,annual,mobile_subscribers,移动用户数,1005,1005,million_subscribers,=,group mobile customer base,year_end,official_three_distinct_sources_verified,3,3,"[""china_mobile_ar_2025"", ""china_mobile_press_2025"", ""china_mobile_results_2025""]",three_distinct_sources_verified,china_mobile_ar_2025,https://www.chinamobileltd.com/en/ir/reports/ar2025.pdf,"[""china_mobile_ar_2025"", ""china_mobile_results_2025"", ""china_mobile_press_2025""]","[""china_mobile_ar_2025"", ""china_mobile_results_2025"", ""china_mobile_press_2025""]","FY2016-FY2022 retain the exact two-decimal values repeated in the annual report and consecutive annual-results presentations. FY2023-FY2024 use the H-share annual report, A-share annual report and current-year presentation. FY2025 uses the annual report, presentation and results press release."
china_telecom,中国电信,China Telecom Corporation Limited,2016,FY2016,2016-12-31,annual,4g_subscribers,4G用户数,121.87,121.87,million_subscribers,=,4G subscribers/users,year_end,official_three_distinct_sources_verified,3,3,"[""china_telecom_kpi_2016"", ""china_telecom_press_2016"", ""china_telecom_results_2016""]",three_distinct_sources_verified,china_telecom_kpi_2016,https://www.chinatelecom-h.com/en/ir/kpi.php?year=2016,"[""china_telecom_kpi_2016"", ""china_telecom_results_2016"", ""china_telecom_press_2016""]","[""china_telecom_kpi_2016"", ""china_telecom_results_2016"", ""china_telecom_press_2016""]","Each value is bound to the exact December KPI table, annual-results presentation and separately published results press release."
china_telecom,中国电信,China Telecom Corporation Limited,2016,FY2016,2016-12-31,annual,fixed_broadband_subscribers,固网宽带用户数,123.12,123.12,million_subscribers,=,wireline broadband subscribers,year_end,official_three_distinct_sources_verified,3,3,"[""china_telecom_kpi_2016"", ""china_telecom_press_2016"", ""china_telecom_results_2016""]",three_distinct_sources_verified,china_telecom_kpi_2016,https://www.chinatelecom-h.com/en/ir/kpi.php?year=2016,"[""china_telecom_kpi_2016"", ""china_telecom_results_2016"", ""china_telecom_press_2016""]","[""china_telecom_kpi_2016"", ""china_telecom_results_2016"", ""china_telecom_press_2016""]","FY2016-FY2024 each use the exact December KPI table, annual-results presentation and separately published results press release; FY2025 uses the exact annual/operating disclosures already registered."
china_telecom,中国电信,China Telecom Corporation Limited,2016,FY2016,2016-12-31,annual,handset_data_traffic,年度手机上网流量,1.277,1.277,billion_GB,=,annual handset data traffic; converted from official kTB convention to billion GB at 1 kTB = 0.001 billion GB,year_end,official_single_source,0,0,[],below_three_source_threshold,,,[],"[""china_telecom_ar_2016"", ""china_telecom_kpi_2016"", ""china_telecom_results_2016""]",
china_telecom,中国电信,China Telecom Corporation Limited,2016,FY2016,2016-12-31,annual,mobile_arpu,移动ARPU,,,RMB_per_user_month,=,mobile service ARPU,year_end,source_gap_confirmed,0,0,[],not_applicable_missing_value,,,[],"[""china_telecom_ar_2016"", ""china_telecom_kpi_2016"", ""china_telecom_results_2016""]",2016-2019 annual comparable value not asserted where the reviewed official sources did not provide a directly reusable figure.
china_telecom,中国电信,China Telecom Corporation Limited,2016,FY2016,2016-12-31,annual,mobile_subscribers,移动用户数,215.0,215.0,million_subscribers,=,mobile subscribers,year_end,official_three_distinct_sources_verified,3,3,"[""china_telecom_kpi_2016"", ""china_telecom_press_2016"", ""china_telecom_results_2016""]",three_distinct_sources_verified,china_telecom_kpi_2016,https://www.chinatelecom-h.com/en/ir/kpi.php?year=2016,"[""china_telecom_kpi_2016"", ""china_telecom_results_2016"", ""china_telecom_press_2016""]","[""china_telecom_kpi_2016"", ""china_telecom_results_2016"", ""china_telecom_press_2016""]","FY2016-FY2024 each use the exact December KPI table, annual-results presentation and separately published results press release; FY2025 uses the exact annual/operating disclosures already registered."
china_telecom,中国电信,China Telecom Corporation Limited,2017,FY2017,2017-12-31,annual,4g_subscribers,4G用户数,182.04,182.04,million_subscribers,=,4G subscribers/users,year_end,official_three_distinct_sources_verified,3,3,"[""china_telecom_kpi_2017"", ""china_telecom_press_2017"", ""china_telecom_results_2017""]",three_distinct_sources_verified,china_telecom_kpi_2017,https://www.chinatelecom-h.com/en/ir/kpi.php?year=2017,"[""china_telecom_kpi_2017"", ""china_telecom_results_2017"", ""china_telecom_press_2017""]","[""china_telecom_kpi_2017"", ""china_telecom_results_2017"", ""china_telecom_press_2017""]","Each value is bound to the exact December KPI table, annual-results presentation and separately published results press release."
china_telecom,中国电信,China Telecom Corporation Limited,2017,FY2017,2017-12-31,annual,fixed_broadband_subscribers,固网宽带用户数,133.53,133.53,million_subscribers,=,wireline broadband subscribers,year_end,official_three_distinct_sources_verified,3,3,"[""china_telecom_kpi_2017"", ""china_telecom_press_2017"", ""china_telecom_results_2017""]",three_distinct_sources_verified,china_telecom_kpi_2017,https://www.chinatelecom-h.com/en/ir/kpi.php?year=2017,"[""china_telecom_kpi_2017"", ""china_telecom_results_2017"", ""china_telecom_press_2017""]","[""china_telecom_kpi_2017"", ""china_telecom_results_2017"", ""china_telecom_press_2017""]","FY2016-FY2024 each use the exact December KPI table, annual-results presentation and separately published results press release; FY2025 uses the exact annual/operating disclosures already registered."
china_telecom,中国电信,China Telecom Corporation Limited,2017,FY2017,2017-12-31,annual,handset_data_traffic,年度手机上网流量,3.597,3.597,billion_GB,=,annual handset data traffic; converted from official kTB convention to billion GB at 1 kTB = 0.001 billion GB,year_end,official_single_source,0,0,[],below_three_source_threshold,,,[],"[""china_telecom_ar_2017"", ""china_telecom_kpi_2017"", ""china_telecom_results_2017""]",
china_telecom,中国电信,China Telecom Corporation Limited,2017,FY2017,2017-12-31,annual,mobile_arpu,移动ARPU,,,RMB_per_user_month,=,mobile service ARPU,year_end,source_gap_confirmed,0,0,[],not_applicable_missing_value,,,[],"[""china_telecom_ar_2017"", ""china_telecom_kpi_2017"", ""china_telecom_results_2017""]",2016-2019 annual comparable value not asserted where the reviewed official sources did not provide a directly reusable figure.
china_telecom,中国电信,China Telecom Corporation Limited,2017,FY2017,2017-12-31,annual,mobile_subscribers,移动用户数,249.96,249.96,million_subscribers,=,mobile subscribers,year_end,official_three_distinct_sources_verified,3,3,"[""china_telecom_kpi_2017"", ""china_telecom_press_2017"", ""china_telecom_results_2017""]",three_distinct_sources_verified,china_telecom_kpi_2017,https://www.chinatelecom-h.com/en/ir/kpi.php?year=2017,"[""china_telecom_kpi_2017"", ""china_telecom_results_2017"", ""china_telecom_press_2017""]","[""china_telecom_kpi_2017"", ""china_telecom_results_2017"", ""china_telecom_press_2017""]","FY2016-FY2024 each use the exact December KPI table, annual-results presentation and separately published results press release; FY2025 uses the exact annual/operating disclosures already registered."
