record_key,captured_at_hkt,period_label,brand,product_category,service_generation,customer_segment,plan_family,plan_name,monthly_fee_hkd,average_monthly_fee_hkd,local_data_gb,roaming_data_gb,broadband_speed_mbps,post_fup_speed_mbps,contract_months,local_voice,add_on_charges_hkd,tariff_type,source_status,verification_count,verification_status,source_id,source_url,archive_url,http_status,content_hash,evidence_excerpt
65d3b6c97f53f3ab,2026-07-13T08:54:16+08:00,2025,SmarTone,home_5g_broadband,Fibre/Broadband,家庭宽频客户,SmarTone Home 5G Broadband,SmarTone Home 5G Broadband x Wi-Fi 7 HK$191,191,191,,,,,,,,monthly_plan_fee,parsed_current,2,multi_source_or_multi_snapshot_verified,smartone_home_5g_wifi7_2025_pdf,https://www.smartoneholdings.com/about/media_centre/press_release/press/2025/01/2025_01_15_514.pdf,,200,20048bd86632dade7ae42a0d28e16350033172e6,"ne Home 5G Broadband x Wi-Fi 7 plan can enjoy one month of free service3. SmarTone CPE 6 rental, unlimited 5G data4, unlimited access locations, and a 7-day free trial, all for an average monthly fee of $191. For details on the monthly plan, please visit: https://www.smartone.com/hk/PR/H5GBB_WiFi7_EN SmarTone continues to innovate to meet customer needs. In 2020, it was the first in H"
4050af00b7266664,2026-07-13T08:54:16+08:00,2025,SmarTone,home_5g_broadband,Fibre/Broadband,家庭宽频客户,SmarTone Home 5G Broadband,SmarTone Home 5G Broadband x Wi-Fi 7 HK$191,191,191,,,,,,,,monthly_plan_fee,parsed_current,2,multi_source_or_multi_snapshot_verified,smartone_home_5g_wifi7_2025_pdf_chi,https://www.smartoneholdings.com/about/media_centre/press_release/press/2025/01/2025_01_15_514_chi.pdf,,200,40316ce77020de6f0de9231f3eeb48cb66563bcc,定，支援以非連續資 源單元傳輸數據，並於受到干擾時使用閒置的通道傳輸數據，抗干擾能力更強。 不論是在家遙距工作、享受超高清影音串流， 或體驗最新VR、AR 應用及網絡遊戲，均 能享受更流暢穩定的 5G 家居寬頻體驗。 客戶現選用 SmarTone Home 5G 寬頻 x Wi-Fi 7 計劃，可享免一個月月費優惠 3，連 SmarTone CPE 6 租用平均月費只須$191，兼享無限 5G 數據 4、無限地點任用以及 2 / 2 7 日免費試用。 月費計劃詳請 ， 請瀏覽 ：https://www.smartone.com/hk/PR/H5GBB_WiFi7_TC。 SmarTone 持續創新以迎合客戶的需求，於 2020 年率先推出全港首個免拉線、插電即 用的 5G 家居寬頻服務，為村屋唐樓住戶解決光纖覆蓋不足的問題，亦為用
779b794aa06a16f0,2026-07-13T08:54:16+08:00,2026,HKBN,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HKBN Home Broadband,HKBN 1000M Home Broadband Plan with 36-mth Home Telephone,129,129.0,,,1000,,36,,,monthly_plan_fee,parsed_official_api,3,multi_source_or_multi_snapshot_verified,hkbn_oexbn_2026_official_api,https://www.hkbn.net/personal/PurchaseFlow/GetAcqPlansByTag/en/oexbn,,200,b1d92ce36716ddf0481b1e7f037b1022d533a6c5,"{""planCode"": ""AX12936HT3M90AN_C338D383690"", ""planName"": ""1000M Home Broadband Plan with 36-mth Home Telephone"", ""planPrice"": 129, ""averageFee"": 129.0, ""duration"": ""36 months contract"", ""specialMonthlyFee"": ""Basic Access Plan 1000M : 1st-36th Month: $129; Prepayment: $200; Monthly Rebate for the 1st to 4th month: $50"", ""afterContractPeriod"": ""$368 /month""}"
dea10139d7495d87,2026-07-13T08:54:16+08:00,2026,HKBN,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HKBN Home Broadband,HKBN 1000M with 36-mth TP-Link Archer AX23 Router,123,123.0,,,1000,,36,,,monthly_plan_fee,parsed_official_api,3,multi_source_or_multi_snapshot_verified,hkbn_oexbn_2026_official_api,https://www.hkbn.net/personal/PurchaseFlow/GetAcqPlansByTag/en/oexbn,,200,b1d92ce36716ddf0481b1e7f037b1022d533a6c5,"{""planCode"": ""AX12336ROWELLB"", ""planName"": ""1000M with 36-mth TP-Link Archer AX23 Router"", ""planPrice"": 123, ""averageFee"": 123.0, ""duration"": ""36 months contract"", ""specialMonthlyFee"": ""Basic Access Plan 1000M : 1st-36th Month: $123; Prepayment: $200; Monthly Rebate for the 1st to 4th month: $50"", ""afterContractPeriod"": ""$318 /month""}"
161cf8c4175ce61a,2026-07-13T08:54:16+08:00,2026,HKBN,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HKBN Home Broadband,HKBN 2.5Gbps GigaFast Broadband Plan with 24-mth Home Telephone Service,149,149.0,,,2500,,24,,,monthly_plan_fee,parsed_official_api,4,multi_source_or_multi_snapshot_verified,hkbn_oexbn_2026_official_api,https://www.hkbn.net/personal/PurchaseFlow/GetAcqPlansByTag/en/oexbn,,200,b1d92ce36716ddf0481b1e7f037b1022d533a6c5,"{""planCode"": ""AU14924HTOTAN_C338D3824"", ""planName"": ""2.5Gbps GigaFast Broadband Plan with 24-mth Home Telephone Service"", ""planPrice"": 149, ""averageFee"": 149.0, ""duration"": ""24 months contract"", ""specialMonthlyFee"": ""Basic Access Plan 2.5Gbps GigaFast Broadband: 1st-24th Month: $149; Prepayment: $200; Monthly Rebate for the 1st to 4th month: $50"", ""afterContractPeriod"": ""$498 /month""}"
6de04ad83e1b7869,2026-07-13T08:54:16+08:00,2026,HKBN,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HKBN Home Broadband,HKBN 2.5Gbps GigaFast Broadband Plan with 24-mth TP-Link Archer BE230 Router,189,189.0,,,2500,,24,,,monthly_plan_fee,parsed_official_api,3,multi_source_or_multi_snapshot_verified,hkbn_oexbn_2026_official_api,https://www.hkbn.net/personal/PurchaseFlow/GetAcqPlansByTag/en/oexbn,,200,b1d92ce36716ddf0481b1e7f037b1022d533a6c5,"{""planCode"": ""AU18924HTROWEL_C3F24NOR30IDD"", ""planName"": ""2.5Gbps GigaFast Broadband Plan with 24-mth TP-Link Archer BE230 Router"", ""planPrice"": 189, ""averageFee"": 189.0, ""duration"": ""24 months contract"", ""specialMonthlyFee"": ""Basic Access Plan 2.5Gbps GigaFast Broadband: 1st-24th Month: $189; Prepayment: $200; Monthly Rebate for the 1st to 4th month: $50"", ""afterContractPeriod"": ""$498 /month""}"
2843f6a3b089ec46,2026-07-13T08:54:16+08:00,2026,HKBN,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HKBN Home Broadband,HKBN 1000M with 36-mth TP-Link Archer AX23 Router,98,98.0,,,1000,,36,,,monthly_plan_fee,parsed_official_api,4,multi_source_or_multi_snapshot_verified,hkbn_oexbn_2026_official_api,https://www.hkbn.net/personal/PurchaseFlow/GetAcqPlansByTag/en/oexbn,,200,b1d92ce36716ddf0481b1e7f037b1022d533a6c5,"{""planCode"": ""AX9836RODAN"", ""planName"": ""1000M with 36-mth TP-Link Archer AX23 Router"", ""planPrice"": 98, ""averageFee"": 98.0, ""duration"": ""36 months contract"", ""specialMonthlyFee"": ""Basic Access Plan 1000M : 1st-36th Month: $98; Prepayment: $200; Monthly Rebate for the 1st to 4th month: $50"", ""afterContractPeriod"": ""$318 /month""}"
d7a2896e7cbe16cb,2026-07-13T08:54:16+08:00,2026,HKBN,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HKBN Home Broadband,HKBN 1000M Home Broadband with 36-mth TP-Link Archer BE230 Router,108,108.0,,,1000,,36,,,monthly_plan_fee,parsed_official_api,3,multi_source_or_multi_snapshot_verified,hkbn_oexbn_2026_official_api,https://www.hkbn.net/personal/PurchaseFlow/GetAcqPlansByTag/en/oexbn,,200,b1d92ce36716ddf0481b1e7f037b1022d533a6c5,"{""planCode"": ""AX10836BE230"", ""planName"": ""1000M Home Broadband with 36-mth TP-Link Archer BE230 Router"", ""planPrice"": 108, ""averageFee"": 108.0, ""duration"": ""36 months contract"", ""specialMonthlyFee"": ""Basic Access Plan 1000M : 1st-36th Month: $108; Prepayment: $200; Monthly Rebate for the 1st to 4th month: $50"", ""afterContractPeriod"": ""$318 /month""}"
49a22f2a8f69cfa6,2026-07-13T08:54:16+08:00,2026,HKBN,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HKBN Home Broadband,HKBN 1000M Home Broadband Plan,109,109.0,,,1000,,24,,,monthly_plan_fee,parsed_official_api,4,multi_source_or_multi_snapshot_verified,hkbn_oexbn_2026_official_api,https://www.hkbn.net/personal/PurchaseFlow/GetAcqPlansByTag/en/oexbn,,200,b1d92ce36716ddf0481b1e7f037b1022d533a6c5,"{""planCode"": ""AX10924DBAN"", ""planName"": ""1000M Home Broadband Plan"", ""planPrice"": 109, ""averageFee"": 109.0, ""duration"": ""24 months contract"", ""specialMonthlyFee"": ""Basic Access Plan 1000M : 1st-24th Month: $109; Prepayment: $200; Monthly Rebate for the 1st to 4th month: $50"", ""afterContractPeriod"": ""$318 /month""}"
a3be1507a8ef17a0,2026-07-13T08:54:16+08:00,2026,HKBN,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HKBN Home Broadband,HKBN $149 2.5Gbps with 24-mth Home Telephone Service+ HKBN SmartHome Plus (additional quotation is required),149,149.0,,,2500,,24,,,monthly_plan_fee,parsed_official_api,4,multi_source_or_multi_snapshot_verified,hkbn_oexbn_2026_official_api,https://www.hkbn.net/personal/PurchaseFlow/GetAcqPlansByTag/en/oexbn,,200,b1d92ce36716ddf0481b1e7f037b1022d533a6c5,"{""planCode"": ""AU14924HTAXAAN_C338D3824"", ""planName"": ""$149 2.5Gbps with 24-mth Home Telephone Service+ HKBN SmartHome Plus (additional quotation is required)"", ""planPrice"": 149, ""averageFee"": 149.0, ""duration"": ""24 months contract"", ""specialMonthlyFee"": ""Basic Access Plan 2.5Gbps GigaFast Broadband: 1st-24th Month: $149; Prepayment: $200; Monthly Rebate for the 1st to 4th month: $50"", ""afterContractPeriod"": ""$498 /month""}"
1f33e7da7abd527a,2026-07-13T08:54:16+08:00,2026,HKBN,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HKBN Home Broadband,HKBN 1000M Home Broadband with 36-mth TP-Link Deco BE25 2-pack Router,128,128.0,,,1000,,36,,,monthly_plan_fee,parsed_official_api,3,multi_source_or_multi_snapshot_verified,hkbn_oexbn_2026_official_api,https://www.hkbn.net/personal/PurchaseFlow/GetAcqPlansByTag/en/oexbn,,200,b1d92ce36716ddf0481b1e7f037b1022d533a6c5,"{""planCode"": ""AX12836BE25"", ""planName"": ""1000M Home Broadband with 36-mth TP-Link Deco BE25 2-pack Router"", ""planPrice"": 128, ""averageFee"": 128.0, ""duration"": ""36 months contract"", ""specialMonthlyFee"": ""Basic Access Plan 1000M : 1st-36th Month: $128; Prepayment: $200; Monthly Rebate for the 1st to 4th month: $50"", ""afterContractPeriod"": ""$368 /month""}"
9cc40391997bf20a,2026-07-13T08:54:16+08:00,2026,HKBN,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HKBN Home Broadband,HKBN $99 1000M + HKBN SmartHome Plus (additional quotation is required),99,99.0,,,1000,,24,,,monthly_plan_fee,parsed_official_api,2,multi_source_or_multi_snapshot_verified,hkbn_oexbn_2026_official_api,https://www.hkbn.net/personal/PurchaseFlow/GetAcqPlansByTag/en/oexbn,,200,b1d92ce36716ddf0481b1e7f037b1022d533a6c5,"{""planCode"": ""AX9924AXAAN"", ""planName"": ""$99 1000M + HKBN SmartHome Plus (additional quotation is required)"", ""planPrice"": 99, ""averageFee"": 99.0, ""duration"": ""24 months contract"", ""specialMonthlyFee"": ""Basic Access Plan 1000M : 1st-24th Month: $99; Prepayment: $200; Monthly Rebate for the 1st to 4th month: $50"", ""afterContractPeriod"": ""$368 /month""}"
800e9bb9c1b6bb45,2026-07-13T08:54:16+08:00,2026,HKBN,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HKBN Home Broadband,HKBN 1000M Home Broadband Plan,98,98.0,,,1000,,24,,,monthly_plan_fee,parsed_official_api,2,multi_source_or_multi_snapshot_verified,hkbn_oexbn_2026_official_api,https://www.hkbn.net/personal/PurchaseFlow/GetAcqPlansByTag/en/oexbn,,200,b1d92ce36716ddf0481b1e7f037b1022d533a6c5,"{""planCode"": ""AX9824OFFAN"", ""planName"": ""1000M Home Broadband Plan"", ""planPrice"": 98, ""averageFee"": 98.0, ""duration"": ""24 months contract"", ""specialMonthlyFee"": ""Basic Access Plan 1000M : 1st-24th Month: $98"", ""afterContractPeriod"": ""$368 /month""}"
efa1a1d81832fc44,2026-07-13T08:54:16+08:00,2026,HKBN,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HKBN Home Broadband,HKBN 2.5Gbps with 24-mth TP-Link Archer BE230 Router + 12-mth All You Can Watch (Netflix+ iQIYI+ myTV GOLD+HBO Max+ Disney+),299,299.0,,,2500,,24,,,monthly_plan_fee,parsed_official_api,3,multi_source_or_multi_snapshot_verified,hkbn_oexbn_2026_official_api,https://www.hkbn.net/personal/PurchaseFlow/GetAcqPlansByTag/en/oexbn,,200,b1d92ce36716ddf0481b1e7f037b1022d533a6c5,"{""planCode"": ""AU29924ROALL"", ""planName"": ""2.5Gbps with 24-mth TP-Link Archer BE230 Router + 12-mth All You Can Watch (Netflix+ iQIYI+ myTV GOLD+HBO Max+ Disney+)"", ""planPrice"": 299, ""averageFee"": 299.0, ""duration"": ""24 months contract"", ""specialMonthlyFee"": ""Basic Access Plan 2.5Gbps GigaFast Broadband: 1st-24th Month: $299; Prepayment: $200; Monthly Rebate for the 1st to 4th month: $50"", ""afterContractPeriod"": ""$498 /month""}"
4fd498f7eaa9c51d,2026-07-13T08:54:16+08:00,2026,HKBN,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HKBN Home Broadband,HKBN 2000M GigaFast Broadband Plan (Must Add on 24-mth designated Router),378,336.0,,,2000,,24,,,monthly_plan_fee,parsed_official_api,3,multi_source_or_multi_snapshot_verified,hkbn_oexbn_2026_official_api,https://www.hkbn.net/personal/PurchaseFlow/GetAcqPlansByTag/en/oexbn,,200,b1d92ce36716ddf0481b1e7f037b1022d533a6c5,"{""planCode"": ""AW37827F3PROV"", ""planName"": ""2000M GigaFast Broadband Plan (Must Add on 24-mth designated Router)"", ""planPrice"": 378, ""averageFee"": 336.0, ""duration"": ""27 months contract (3-month Broadband Service Fee Waiver): Average Monthly Fee $336"", ""specialMonthlyFee"": ""Basic Access Plan 2000M plan: 1st - 12th & 16th-27th Month: $378; 13th-15th Month: $0; Prepayment: $200; Monthly Rebate for the 1st to 4th month: $50"", ""afterContractPeriod"": ""$613 /month""}"
6782a0a328f8f0f0,2026-07-13T08:54:16+08:00,2026,HKBN,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HKBN Home Broadband,HKBN 1000M Home Broadband Plan with 36-mth Router and Home Telephone,149,149.0,,,1000,,36,,,monthly_plan_fee,parsed_official_api,5,multi_source_or_multi_snapshot_verified,hkbn_oexbn_2026_official_api,https://www.hkbn.net/personal/PurchaseFlow/GetAcqPlansByTag/en/oexbn,,200,b1d92ce36716ddf0481b1e7f037b1022d533a6c5,"{""planCode"": ""AX14936HR3M90AN_C338D383690"", ""planName"": ""1000M Home Broadband Plan with 36-mth Router and Home Telephone"", ""planPrice"": 149, ""averageFee"": 149.0, ""duration"": ""36 months contract"", ""specialMonthlyFee"": ""Basic Access Plan 1000M : 1st-36th Month: $149; Prepayment: $200; Monthly Rebate for the 1st to 4th month: $50"", ""afterContractPeriod"": ""$368 /month""}"
e88b4a149d48b4c6,2026-07-13T08:54:16+08:00,2026,HKBN,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HKBN Home Broadband,HKBN 1000M Home Broadband Plan,218,218.0,,,1000,,24,,,monthly_plan_fee,parsed_official_api,2,multi_source_or_multi_snapshot_verified,hkbn_oexbn_2026_official_api,https://www.hkbn.net/personal/PurchaseFlow/GetAcqPlansByTag/en/oexbn,,200,b1d92ce36716ddf0481b1e7f037b1022d533a6c5,"{""planCode"": ""AX21824VTISN"", ""planName"": ""1000M Home Broadband Plan"", ""planPrice"": 218, ""averageFee"": 218.0, ""duration"": ""24 months contract"", ""specialMonthlyFee"": ""Basic Access Plan 1000M : 1st-24th Month: $218"", ""afterContractPeriod"": ""$463 /month""}"
6b5957139c16f85d,2026-07-13T08:54:16+08:00,2026,HKBN,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HKBN Home Broadband,HKBN 1000M Home Broadband Plan,378,303.0,,,1000,,24,,,monthly_plan_fee,parsed_official_api,2,multi_source_or_multi_snapshot_verified,hkbn_oexbn_2026_official_api,https://www.hkbn.net/personal/PurchaseFlow/GetAcqPlansByTag/en/oexbn,,200,b1d92ce36716ddf0481b1e7f037b1022d533a6c5,"{""planCode"": ""AX37830F6VNWSN"", ""planName"": ""1000M Home Broadband Plan"", ""planPrice"": 378, ""averageFee"": 303.0, ""duration"": ""30 months contract (6-month Broadband Service Fee Waiver): Average Monthly Fee $302.4"", ""specialMonthlyFee"": ""Basic Access Plan 1000M : 1st-12th Month: $378; 13th-18th Month: $0; 19th-30th Month: $378"", ""afterContractPeriod"": ""$463 /month""}"
36ea62e9548e9356,2026-07-13T08:54:16+08:00,2026,HKBN,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HKBN Home Broadband,HKBN 1000M Home Broadband Plan,378,336.0,,,1000,,24,,,monthly_plan_fee,parsed_official_api,2,multi_source_or_multi_snapshot_verified,hkbn_oexbn_2026_official_api,https://www.hkbn.net/personal/PurchaseFlow/GetAcqPlansByTag/en/oexbn,,200,b1d92ce36716ddf0481b1e7f037b1022d533a6c5,"{""planCode"": ""AX37827F3VFISN"", ""planName"": ""1000M Home Broadband Plan"", ""planPrice"": 378, ""averageFee"": 336.0, ""duration"": ""27 months contract (3-month Broadband Service Fee Waiver): Average Monthly Fee $336"", ""specialMonthlyFee"": ""Basic Access Plan 1000M : 1st-12th Month: $378; 13rd-15th Month: $0; 16th-27th Month: $378"", ""afterContractPeriod"": ""$463 /month""}"
dbd30898873e21d9,2026-07-13T08:54:16+08:00,2025,HKBN,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HKBN Home Broadband,HKBN 1000M Dual Home Broadband with Choice 1 of 4,129,,,,1000,,24,,200 prepayment; 28 admin fee waived for selected mobile plans,member_offer_monthly_plan_fee,public_member_offer_pdf_needs_review,3,multi_source_or_multi_snapshot_verified,hkbn_fhkpuaa_2025_member_offer_pdf,https://www.fhkpuaa.org.hk/image/data/FHKPUAA%20Cardholders%E2%80%99%20Special%20Offer%20%20Handbill_JAN25_ENG.pdf,,200,864c40251abc9ae6bd1db595c33cfaeb7b4408ab,ER Box (Alpha Pack) $25 Disney+ Standard $53 Netflix Standard Plan $83 Wi-Fi 7 Solutions – Speed (TP-Link Archer BE230) $46 Wi-Fi 7 Solutions - Coverage (TP-Link Archer BE230) $86 1000M Dual Home Broadband With Choice 1 of 4 Monthly Fee Disney+ Standard Plan & Free 12-month myTV SUPER Alpha Pack $129 iQIYI Standard VIP & Free 12-month myTV SUPER Alpha Pack Home Telephone + TP-Link AX23 Wi-Fi 6 Router Global SIM Hot APAC Special Offer (Incl. 2 SIM card and 48-day Hot APAC Day Pass) Optional Value-added services 1000M Home Broadband With Mobile Service^ Monthly Fee With 4.5G 42Mbps 10GB Data Mobile Service Package $159 <Limited 100 quota> <Only applicable to customer whose service installation address is at designated residential areas with no provision of HKBN broadband service within 120 d
69d30b47b2ef9286,2026-07-13T08:54:16+08:00,2025,HKBN,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HKBN Home Broadband,HKBN 1000M Home Broadband with 4.5G 42Mbps 10GB mobile service,159,,,,1000,,24,,200 prepayment; 28 admin fee waived for selected mobile plans,member_offer_monthly_plan_fee,public_member_offer_pdf_needs_review,3,multi_source_or_multi_snapshot_verified,hkbn_fhkpuaa_2025_member_offer_pdf,https://www.fhkpuaa.org.hk/image/data/FHKPUAA%20Cardholders%E2%80%99%20Special%20Offer%20%20Handbill_JAN25_ENG.pdf,,200,864c40251abc9ae6bd1db595c33cfaeb7b4408ab,myTV SUPER Alpha Pack Home Telephone + TP-Link AX23 Wi-Fi 6 Router Global SIM Hot APAC Special Offer (Incl. 2 SIM card and 48-day Hot APAC Day Pass) Optional Value-added services 1000M Home Broadband With Mobile Service^ Monthly Fee With 4.5G 42Mbps 10GB Data Mobile Service Package $159 <Limited 100 quota> <Only applicable to customer whose service installation address is at designated residential areas with no provision of HKBN broadband service within 120 days prior to registration> Plan Details : • 24 months contract period • Prepayment: $200 (Monthly Rebate for the 1st to 4th month: $50) • Promotion period valid until 28 Feb 2025 • Free $680 Installation Fee / 365 days
03972d6398642ceb,2026-07-13T08:54:16+08:00,2025,HKBN,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HKBN Home Broadband,HKBN 2000M Home Broadband,199,,,,2000,,,,200 prepayment; 28 admin fee waived for selected mobile plans,member_offer_monthly_plan_fee,public_member_offer_pdf_needs_review,3,multi_source_or_multi_snapshot_verified,hkbn_fhkpuaa_2025_member_offer_pdf,https://www.fhkpuaa.org.hk/image/data/FHKPUAA%20Cardholders%E2%80%99%20Special%20Offer%20%20Handbill_JAN25_ENG.pdf,,200,864c40251abc9ae6bd1db595c33cfaeb7b4408ab,an $83/$103 Wi-Fi 7 Solutions - Coverage TP-Link Archer BE230(2 sets) $86 Value-added services 2000M / 2.5Gbps Fibre Broadband Free $680 Installation Fee 365 days Defer start bill 2000M Fibre Broadband Plan Monthly Fee 2000M Home Broadband $199 With TP-Link Archer BE230 Wi-Fi 7 Router $229 With OPPO Wi-Fi 6 Router - Spider-Man / Iron Man (choose either one) $239 Free 2.5Gbps GigaFast Broadband Plan Monthly Fee 2500M Home
a104ba684bd47f2a,2026-07-13T08:54:16+08:00,2025,HKBN,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HKBN Home Broadband,HKBN 2000M Home Broadband with TP-Link Archer BE230 Wi-Fi 7 Router,229,,,,2000,,,,200 prepayment; 28 admin fee waived for selected mobile plans,member_offer_monthly_plan_fee,public_member_offer_pdf_needs_review,2,multi_source_or_multi_snapshot_verified,hkbn_fhkpuaa_2025_member_offer_pdf,https://www.fhkpuaa.org.hk/image/data/FHKPUAA%20Cardholders%E2%80%99%20Special%20Offer%20%20Handbill_JAN25_ENG.pdf,,200,864c40251abc9ae6bd1db595c33cfaeb7b4408ab,an $83/$103 Wi-Fi 7 Solutions - Coverage TP-Link Archer BE230(2 sets) $86 Value-added services 2000M / 2.5Gbps Fibre Broadband Free $680 Installation Fee 365 days Defer start bill 2000M Fibre Broadband Plan Monthly Fee 2000M Home Broadband $199 With TP-Link Archer BE230 Wi-Fi 7 Router $229 With OPPO Wi-Fi 6 Router - Spider-Man / Iron Man (choose either one) $239 Free 2.5Gbps GigaFast Broadband Plan Monthly Fee 2500M Home Broadband $228 $199 With TP-Link Archer BE230
2642c487491d7961,2026-07-13T08:54:16+08:00,2025,HKBN,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HKBN Home Broadband,HKBN 2.5Gbps GigaFast Broadband 2500M Home Broadband,199,,,,2500,,,,200 prepayment; 28 admin fee waived for selected mobile plans,member_offer_monthly_plan_fee,public_member_offer_pdf_needs_review,5,multi_source_or_multi_snapshot_verified,hkbn_fhkpuaa_2025_member_offer_pdf,https://www.fhkpuaa.org.hk/image/data/FHKPUAA%20Cardholders%E2%80%99%20Special%20Offer%20%20Handbill_JAN25_ENG.pdf,,200,864c40251abc9ae6bd1db595c33cfaeb7b4408ab,"e Broadband Plan Monthly Fee 2000M Home Broadband $199 With TP-Link Archer BE230 Wi-Fi 7 Router $229 With OPPO Wi-Fi 6 Router - Spider-Man / Iron Man (choose either one) $239 Free 2.5Gbps GigaFast Broadband Plan Monthly Fee 2500M Home Broadband $228 $199 With TP-Link Archer BE230 Wi-Fi 7 Router $248 $229 For details, please contact the Account Manager. Account Manager : Kenny Chan 陳先生 Contact Number : 9861 4708 / 3999 1966 Contact"
717967a1218b87aa,2026-07-13T08:54:16+08:00,2025,HKBN,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HKBN Home Broadband,HKBN 2.5Gbps GigaFast Broadband with TP-Link Archer BE230 Wi-Fi 7 Router,229,,,,2500,,,,200 prepayment; 28 admin fee waived for selected mobile plans,member_offer_monthly_plan_fee,public_member_offer_pdf_needs_review,2,multi_source_or_multi_snapshot_verified,hkbn_fhkpuaa_2025_member_offer_pdf,https://www.fhkpuaa.org.hk/image/data/FHKPUAA%20Cardholders%E2%80%99%20Special%20Offer%20%20Handbill_JAN25_ENG.pdf,,200,864c40251abc9ae6bd1db595c33cfaeb7b4408ab,"e Broadband Plan Monthly Fee 2000M Home Broadband $199 With TP-Link Archer BE230 Wi-Fi 7 Router $229 With OPPO Wi-Fi 6 Router - Spider-Man / Iron Man (choose either one) $239 Free 2.5Gbps GigaFast Broadband Plan Monthly Fee 2500M Home Broadband $228 $199 With TP-Link Archer BE230 Wi-Fi 7 Router $248 $229 For details, please contact the Account Manager. Account Manager : Kenny Chan 陳先生 Contact Number : 9861 4708 / 3999 1966 Contact Email : shing.chan@hkbn.com.hk *includes oral exam"
24ce71923c48ac0e,2026-07-13T08:54:16+08:00,2025,HKBN,home_fibre_broadband,Fibre/Broadband,家庭宽频客户,HKBN Home Broadband,HKBN Home Broadband with Bowtie 4-In-1 Healthcare Service Plan 1000M Home Broadband,109,,,,1000,,24,,200 prepayment; 28 admin fee waived for selected mobile plans,member_offer_monthly_plan_fee,public_member_offer_pdf_needs_review,4,multi_source_or_multi_snapshot_verified,hkbn_fhkpuaa_2025_member_offer_pdf,https://www.fhkpuaa.org.hk/image/data/FHKPUAA%20Cardholders%E2%80%99%20Special%20Offer%20%20Handbill_JAN25_ENG.pdf,,200,864c40251abc9ae6bd1db595c33cfaeb7b4408ab,"ange or cancel the offer and / or Terms & Conditions of service plan at any time without prior notice. In case of any disputes, the decision of HKBN shall be final and conclusive. Home Broadband with Bowtie 4-In-1 Healthcare Service Plan Monthly Fee Contract 1000M Home Broadband# $109 24 months Healthcare Service Plan $99 12months FHKPUAA Cardholders’ Special Offer For details, please contact the Account Manager. Account Manager : Kenny Chan 陳先生 Contact Number : 9861 470"
c37ecc782614d36e,2026-07-13T08:54:16+08:00,2025,HKBN,mobile_consumer_5g,5G,个人客户,HKBN 5G Home Broadband,HKBN 5G Local Mobile Communication Service Plan 20GB,98,,20,,,1,24,3000 local minutes per month,200 prepayment; 28 admin fee waived for selected mobile plans,member_offer_monthly_plan_fee,public_member_offer_pdf_needs_review,3,multi_source_or_multi_snapshot_verified,hkbn_fhkpuaa_2025_member_offer_pdf,https://www.fhkpuaa.org.hk/image/data/FHKPUAA%20Cardholders%E2%80%99%20Special%20Offer%20%20Handbill_JAN25_ENG.pdf,,200,864c40251abc9ae6bd1db595c33cfaeb7b4408ab,"the offer and or Terms & Conditions of service plan at any time without prior notice. In case of any disputes, the decision of HKBN shall be final and conclusive. Online Register Network Monthly Fee Local Data Extra Benefit 4.5G $98 42Mbps 20GB Thereafter 2 Mbps Unlimited Data Free 2-mth monthly fee (On 4th & 13th month) $118 4.5G Full Speed20GB Thereafter 42 Mbps Unlimited Data 5G $98 20GB Thereafter 1 Mbps Unlimited Data $124 30GB Thereafter 1 Mbps Unlimited Data Free 3-mth monthly fee (On 4th , 13th & 16th month) $149 50GB Thereafter 1 Mbps Unlimited Data $162 30G"
