subject,category,source_family,indicator_group,period,period_end,grain,metric_key,metric_name,metric_detail,value,unit,official_value,official_unit,verification_status,quality_status,official_source_label,official_source_url,official_evidence,verification_count,verification_method,verification_sources,verification_note,cmhk_relevance
Hong Kong macro environment,macro_policy,C&SD Labour market,Labour market,3-month ending 2023-03,2023-03-31,moving_3_month,statistics_on_labour_force_employment_unemployment_and_underemployment_lf,"Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000)",Total - No. ('000),3808.0,thousand households,3808.0,thousand households,official_match,official_public_api,"C&SD Statistics on labour force, employment, unemployment and underemployment",https://www.censtatd.gov.hk/en/web_table.html?id=210-06101,"C&SD official POST API for table 210-06101 reports Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000) for 3-month ending 2023-03; retained as macro context for CMHK trend and forecast interpretation.",2,official_post_api_plus_official_web_table_crosscheck,"[{""label"": ""C&SD POST API - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/api/post.php"", ""evidence"": ""Official C&SD API endpoint queried with table id 210-06101 and documented POST parameters.""}, {""label"": ""C&SD web table - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=210-06101"", ""evidence"": ""Official public web table, API help and metadata page for the same dataset.""}]",Official C&SD POST API value cross-referenced to its public web table/API help. Missing official figures are kept as source gaps and are not estimated.,"Labour force and unemployment conditions are household-income and consumer-demand context for CMHK mobile, broadband, handset and retail-service trend interpretation."
Hong Kong macro environment,macro_policy,C&SD Labour market,Labour market,3-month ending 2023-04,2023-04-30,moving_3_month,statistics_on_labour_force_employment_unemployment_and_underemployment_lf,"Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000)",Total - No. ('000),3800.2,thousand households,3800.2,thousand households,official_match,official_public_api,"C&SD Statistics on labour force, employment, unemployment and underemployment",https://www.censtatd.gov.hk/en/web_table.html?id=210-06101,"C&SD official POST API for table 210-06101 reports Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000) for 3-month ending 2023-04; retained as macro context for CMHK trend and forecast interpretation.",2,official_post_api_plus_official_web_table_crosscheck,"[{""label"": ""C&SD POST API - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/api/post.php"", ""evidence"": ""Official C&SD API endpoint queried with table id 210-06101 and documented POST parameters.""}, {""label"": ""C&SD web table - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=210-06101"", ""evidence"": ""Official public web table, API help and metadata page for the same dataset.""}]",Official C&SD POST API value cross-referenced to its public web table/API help. Missing official figures are kept as source gaps and are not estimated.,"Labour force and unemployment conditions are household-income and consumer-demand context for CMHK mobile, broadband, handset and retail-service trend interpretation."
Hong Kong macro environment,macro_policy,C&SD Labour market,Labour market,3-month ending 2023-05,2023-05-31,moving_3_month,statistics_on_labour_force_employment_unemployment_and_underemployment_lf,"Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000)",Total - No. ('000),3806.6,thousand households,3806.6,thousand households,official_match,official_public_api,"C&SD Statistics on labour force, employment, unemployment and underemployment",https://www.censtatd.gov.hk/en/web_table.html?id=210-06101,"C&SD official POST API for table 210-06101 reports Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000) for 3-month ending 2023-05; retained as macro context for CMHK trend and forecast interpretation.",2,official_post_api_plus_official_web_table_crosscheck,"[{""label"": ""C&SD POST API - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/api/post.php"", ""evidence"": ""Official C&SD API endpoint queried with table id 210-06101 and documented POST parameters.""}, {""label"": ""C&SD web table - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=210-06101"", ""evidence"": ""Official public web table, API help and metadata page for the same dataset.""}]",Official C&SD POST API value cross-referenced to its public web table/API help. Missing official figures are kept as source gaps and are not estimated.,"Labour force and unemployment conditions are household-income and consumer-demand context for CMHK mobile, broadband, handset and retail-service trend interpretation."
Hong Kong macro environment,macro_policy,C&SD Labour market,Labour market,3-month ending 2023-06,2023-06-30,moving_3_month,statistics_on_labour_force_employment_unemployment_and_underemployment_lf,"Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000)",Total - No. ('000),3808.5,thousand households,3808.5,thousand households,official_match,official_public_api,"C&SD Statistics on labour force, employment, unemployment and underemployment",https://www.censtatd.gov.hk/en/web_table.html?id=210-06101,"C&SD official POST API for table 210-06101 reports Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000) for 3-month ending 2023-06; retained as macro context for CMHK trend and forecast interpretation.",2,official_post_api_plus_official_web_table_crosscheck,"[{""label"": ""C&SD POST API - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/api/post.php"", ""evidence"": ""Official C&SD API endpoint queried with table id 210-06101 and documented POST parameters.""}, {""label"": ""C&SD web table - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=210-06101"", ""evidence"": ""Official public web table, API help and metadata page for the same dataset.""}]",Official C&SD POST API value cross-referenced to its public web table/API help. Missing official figures are kept as source gaps and are not estimated.,"Labour force and unemployment conditions are household-income and consumer-demand context for CMHK mobile, broadband, handset and retail-service trend interpretation."
Hong Kong macro environment,macro_policy,C&SD Labour market,Labour market,3-month ending 2023-07,2023-07-31,moving_3_month,statistics_on_labour_force_employment_unemployment_and_underemployment_lf,"Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000)",Total - No. ('000),3818.6,thousand households,3818.6,thousand households,official_match,official_public_api,"C&SD Statistics on labour force, employment, unemployment and underemployment",https://www.censtatd.gov.hk/en/web_table.html?id=210-06101,"C&SD official POST API for table 210-06101 reports Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000) for 3-month ending 2023-07; retained as macro context for CMHK trend and forecast interpretation.",2,official_post_api_plus_official_web_table_crosscheck,"[{""label"": ""C&SD POST API - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/api/post.php"", ""evidence"": ""Official C&SD API endpoint queried with table id 210-06101 and documented POST parameters.""}, {""label"": ""C&SD web table - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=210-06101"", ""evidence"": ""Official public web table, API help and metadata page for the same dataset.""}]",Official C&SD POST API value cross-referenced to its public web table/API help. Missing official figures are kept as source gaps and are not estimated.,"Labour force and unemployment conditions are household-income and consumer-demand context for CMHK mobile, broadband, handset and retail-service trend interpretation."
Hong Kong macro environment,macro_policy,C&SD Labour market,Labour market,3-month ending 2023-08,2023-08-31,moving_3_month,statistics_on_labour_force_employment_unemployment_and_underemployment_lf,"Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000)",Total - No. ('000),3826.8,thousand households,3826.8,thousand households,official_match,official_public_api,"C&SD Statistics on labour force, employment, unemployment and underemployment",https://www.censtatd.gov.hk/en/web_table.html?id=210-06101,"C&SD official POST API for table 210-06101 reports Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000) for 3-month ending 2023-08; retained as macro context for CMHK trend and forecast interpretation.",2,official_post_api_plus_official_web_table_crosscheck,"[{""label"": ""C&SD POST API - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/api/post.php"", ""evidence"": ""Official C&SD API endpoint queried with table id 210-06101 and documented POST parameters.""}, {""label"": ""C&SD web table - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=210-06101"", ""evidence"": ""Official public web table, API help and metadata page for the same dataset.""}]",Official C&SD POST API value cross-referenced to its public web table/API help. Missing official figures are kept as source gaps and are not estimated.,"Labour force and unemployment conditions are household-income and consumer-demand context for CMHK mobile, broadband, handset and retail-service trend interpretation."
Hong Kong macro environment,macro_policy,C&SD Labour market,Labour market,3-month ending 2023-09,2023-09-30,moving_3_month,statistics_on_labour_force_employment_unemployment_and_underemployment_lf,"Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000)",Total - No. ('000),3838.3,thousand households,3838.3,thousand households,official_match,official_public_api,"C&SD Statistics on labour force, employment, unemployment and underemployment",https://www.censtatd.gov.hk/en/web_table.html?id=210-06101,"C&SD official POST API for table 210-06101 reports Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000) for 3-month ending 2023-09; retained as macro context for CMHK trend and forecast interpretation.",2,official_post_api_plus_official_web_table_crosscheck,"[{""label"": ""C&SD POST API - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/api/post.php"", ""evidence"": ""Official C&SD API endpoint queried with table id 210-06101 and documented POST parameters.""}, {""label"": ""C&SD web table - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=210-06101"", ""evidence"": ""Official public web table, API help and metadata page for the same dataset.""}]",Official C&SD POST API value cross-referenced to its public web table/API help. Missing official figures are kept as source gaps and are not estimated.,"Labour force and unemployment conditions are household-income and consumer-demand context for CMHK mobile, broadband, handset and retail-service trend interpretation."
Hong Kong macro environment,macro_policy,C&SD Labour market,Labour market,3-month ending 2024-01,2024-01-31,moving_3_month,statistics_on_labour_force_employment_unemployment_and_underemployment_lf,"Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000)",Total - No. ('000),3807.5,thousand households,3807.5,thousand households,official_match,official_public_api,"C&SD Statistics on labour force, employment, unemployment and underemployment",https://www.censtatd.gov.hk/en/web_table.html?id=210-06101,"C&SD official POST API for table 210-06101 reports Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000) for 3-month ending 2024-01; retained as macro context for CMHK trend and forecast interpretation.",2,official_post_api_plus_official_web_table_crosscheck,"[{""label"": ""C&SD POST API - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/api/post.php"", ""evidence"": ""Official C&SD API endpoint queried with table id 210-06101 and documented POST parameters.""}, {""label"": ""C&SD web table - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=210-06101"", ""evidence"": ""Official public web table, API help and metadata page for the same dataset.""}]",Official C&SD POST API value cross-referenced to its public web table/API help. Missing official figures are kept as source gaps and are not estimated.,"Labour force and unemployment conditions are household-income and consumer-demand context for CMHK mobile, broadband, handset and retail-service trend interpretation."
Hong Kong macro environment,macro_policy,C&SD Labour market,Labour market,3-month ending 2024-10,2024-10-31,moving_3_month,statistics_on_labour_force_employment_unemployment_and_underemployment_lf,"Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000)",Total - No. ('000),3800.2,thousand households,3800.2,thousand households,official_match,official_public_api,"C&SD Statistics on labour force, employment, unemployment and underemployment",https://www.censtatd.gov.hk/en/web_table.html?id=210-06101,"C&SD official POST API for table 210-06101 reports Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000) for 3-month ending 2024-10; retained as macro context for CMHK trend and forecast interpretation.",2,official_post_api_plus_official_web_table_crosscheck,"[{""label"": ""C&SD POST API - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/api/post.php"", ""evidence"": ""Official C&SD API endpoint queried with table id 210-06101 and documented POST parameters.""}, {""label"": ""C&SD web table - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=210-06101"", ""evidence"": ""Official public web table, API help and metadata page for the same dataset.""}]",Official C&SD POST API value cross-referenced to its public web table/API help. Missing official figures are kept as source gaps and are not estimated.,"Labour force and unemployment conditions are household-income and consumer-demand context for CMHK mobile, broadband, handset and retail-service trend interpretation."
Hong Kong macro environment,macro_policy,C&SD Labour market,Labour market,3-month ending 2024-11,2024-11-30,moving_3_month,statistics_on_labour_force_employment_unemployment_and_underemployment_lf,"Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000)",Total - No. ('000),3795.4,thousand households,3795.4,thousand households,official_match,official_public_api,"C&SD Statistics on labour force, employment, unemployment and underemployment",https://www.censtatd.gov.hk/en/web_table.html?id=210-06101,"C&SD official POST API for table 210-06101 reports Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000) for 3-month ending 2024-11; retained as macro context for CMHK trend and forecast interpretation.",2,official_post_api_plus_official_web_table_crosscheck,"[{""label"": ""C&SD POST API - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/api/post.php"", ""evidence"": ""Official C&SD API endpoint queried with table id 210-06101 and documented POST parameters.""}, {""label"": ""C&SD web table - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=210-06101"", ""evidence"": ""Official public web table, API help and metadata page for the same dataset.""}]",Official C&SD POST API value cross-referenced to its public web table/API help. Missing official figures are kept as source gaps and are not estimated.,"Labour force and unemployment conditions are household-income and consumer-demand context for CMHK mobile, broadband, handset and retail-service trend interpretation."
Hong Kong macro environment,macro_policy,C&SD Labour market,Labour market,3-month ending 2024-12,2024-12-31,moving_3_month,statistics_on_labour_force_employment_unemployment_and_underemployment_lf,"Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000)",Total - No. ('000),3799.8,thousand households,3799.8,thousand households,official_match,official_public_api,"C&SD Statistics on labour force, employment, unemployment and underemployment",https://www.censtatd.gov.hk/en/web_table.html?id=210-06101,"C&SD official POST API for table 210-06101 reports Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000) for 3-month ending 2024-12; retained as macro context for CMHK trend and forecast interpretation.",2,official_post_api_plus_official_web_table_crosscheck,"[{""label"": ""C&SD POST API - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/api/post.php"", ""evidence"": ""Official C&SD API endpoint queried with table id 210-06101 and documented POST parameters.""}, {""label"": ""C&SD web table - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=210-06101"", ""evidence"": ""Official public web table, API help and metadata page for the same dataset.""}]",Official C&SD POST API value cross-referenced to its public web table/API help. Missing official figures are kept as source gaps and are not estimated.,"Labour force and unemployment conditions are household-income and consumer-demand context for CMHK mobile, broadband, handset and retail-service trend interpretation."
Hong Kong macro environment,macro_policy,C&SD Labour market,Labour market,3-month ending 2024-02,2024-02-29,moving_3_month,statistics_on_labour_force_employment_unemployment_and_underemployment_lf,"Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000)",Total - No. ('000),3801.7,thousand households,3801.7,thousand households,official_match,official_public_api,"C&SD Statistics on labour force, employment, unemployment and underemployment",https://www.censtatd.gov.hk/en/web_table.html?id=210-06101,"C&SD official POST API for table 210-06101 reports Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000) for 3-month ending 2024-02; retained as macro context for CMHK trend and forecast interpretation.",2,official_post_api_plus_official_web_table_crosscheck,"[{""label"": ""C&SD POST API - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/api/post.php"", ""evidence"": ""Official C&SD API endpoint queried with table id 210-06101 and documented POST parameters.""}, {""label"": ""C&SD web table - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=210-06101"", ""evidence"": ""Official public web table, API help and metadata page for the same dataset.""}]",Official C&SD POST API value cross-referenced to its public web table/API help. Missing official figures are kept as source gaps and are not estimated.,"Labour force and unemployment conditions are household-income and consumer-demand context for CMHK mobile, broadband, handset and retail-service trend interpretation."
Hong Kong macro environment,macro_policy,C&SD Labour market,Labour market,3-month ending 2024-03,2024-03-31,moving_3_month,statistics_on_labour_force_employment_unemployment_and_underemployment_lf,"Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000)",Total - No. ('000),3801.9,thousand households,3801.9,thousand households,official_match,official_public_api,"C&SD Statistics on labour force, employment, unemployment and underemployment",https://www.censtatd.gov.hk/en/web_table.html?id=210-06101,"C&SD official POST API for table 210-06101 reports Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000) for 3-month ending 2024-03; retained as macro context for CMHK trend and forecast interpretation.",2,official_post_api_plus_official_web_table_crosscheck,"[{""label"": ""C&SD POST API - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/api/post.php"", ""evidence"": ""Official C&SD API endpoint queried with table id 210-06101 and documented POST parameters.""}, {""label"": ""C&SD web table - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=210-06101"", ""evidence"": ""Official public web table, API help and metadata page for the same dataset.""}]",Official C&SD POST API value cross-referenced to its public web table/API help. Missing official figures are kept as source gaps and are not estimated.,"Labour force and unemployment conditions are household-income and consumer-demand context for CMHK mobile, broadband, handset and retail-service trend interpretation."
Hong Kong macro environment,macro_policy,C&SD Labour market,Labour market,3-month ending 2024-04,2024-04-30,moving_3_month,statistics_on_labour_force_employment_unemployment_and_underemployment_lf,"Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000)",Total - No. ('000),3807.6,thousand households,3807.6,thousand households,official_match,official_public_api,"C&SD Statistics on labour force, employment, unemployment and underemployment",https://www.censtatd.gov.hk/en/web_table.html?id=210-06101,"C&SD official POST API for table 210-06101 reports Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000) for 3-month ending 2024-04; retained as macro context for CMHK trend and forecast interpretation.",2,official_post_api_plus_official_web_table_crosscheck,"[{""label"": ""C&SD POST API - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/api/post.php"", ""evidence"": ""Official C&SD API endpoint queried with table id 210-06101 and documented POST parameters.""}, {""label"": ""C&SD web table - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=210-06101"", ""evidence"": ""Official public web table, API help and metadata page for the same dataset.""}]",Official C&SD POST API value cross-referenced to its public web table/API help. Missing official figures are kept as source gaps and are not estimated.,"Labour force and unemployment conditions are household-income and consumer-demand context for CMHK mobile, broadband, handset and retail-service trend interpretation."
Hong Kong macro environment,macro_policy,C&SD Labour market,Labour market,3-month ending 2024-05,2024-05-31,moving_3_month,statistics_on_labour_force_employment_unemployment_and_underemployment_lf,"Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000)",Total - No. ('000),3807.8,thousand households,3807.8,thousand households,official_match,official_public_api,"C&SD Statistics on labour force, employment, unemployment and underemployment",https://www.censtatd.gov.hk/en/web_table.html?id=210-06101,"C&SD official POST API for table 210-06101 reports Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000) for 3-month ending 2024-05; retained as macro context for CMHK trend and forecast interpretation.",2,official_post_api_plus_official_web_table_crosscheck,"[{""label"": ""C&SD POST API - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/api/post.php"", ""evidence"": ""Official C&SD API endpoint queried with table id 210-06101 and documented POST parameters.""}, {""label"": ""C&SD web table - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=210-06101"", ""evidence"": ""Official public web table, API help and metadata page for the same dataset.""}]",Official C&SD POST API value cross-referenced to its public web table/API help. Missing official figures are kept as source gaps and are not estimated.,"Labour force and unemployment conditions are household-income and consumer-demand context for CMHK mobile, broadband, handset and retail-service trend interpretation."
Hong Kong macro environment,macro_policy,C&SD Labour market,Labour market,3-month ending 2024-06,2024-06-30,moving_3_month,statistics_on_labour_force_employment_unemployment_and_underemployment_lf,"Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000)",Total - No. ('000),3807.8,thousand households,3807.8,thousand households,official_match,official_public_api,"C&SD Statistics on labour force, employment, unemployment and underemployment",https://www.censtatd.gov.hk/en/web_table.html?id=210-06101,"C&SD official POST API for table 210-06101 reports Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000) for 3-month ending 2024-06; retained as macro context for CMHK trend and forecast interpretation.",2,official_post_api_plus_official_web_table_crosscheck,"[{""label"": ""C&SD POST API - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/api/post.php"", ""evidence"": ""Official C&SD API endpoint queried with table id 210-06101 and documented POST parameters.""}, {""label"": ""C&SD web table - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=210-06101"", ""evidence"": ""Official public web table, API help and metadata page for the same dataset.""}]",Official C&SD POST API value cross-referenced to its public web table/API help. Missing official figures are kept as source gaps and are not estimated.,"Labour force and unemployment conditions are household-income and consumer-demand context for CMHK mobile, broadband, handset and retail-service trend interpretation."
Hong Kong macro environment,macro_policy,C&SD Labour market,Labour market,3-month ending 2024-07,2024-07-31,moving_3_month,statistics_on_labour_force_employment_unemployment_and_underemployment_lf,"Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000)",Total - No. ('000),3813.8,thousand households,3813.8,thousand households,official_match,official_public_api,"C&SD Statistics on labour force, employment, unemployment and underemployment",https://www.censtatd.gov.hk/en/web_table.html?id=210-06101,"C&SD official POST API for table 210-06101 reports Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000) for 3-month ending 2024-07; retained as macro context for CMHK trend and forecast interpretation.",2,official_post_api_plus_official_web_table_crosscheck,"[{""label"": ""C&SD POST API - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/api/post.php"", ""evidence"": ""Official C&SD API endpoint queried with table id 210-06101 and documented POST parameters.""}, {""label"": ""C&SD web table - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=210-06101"", ""evidence"": ""Official public web table, API help and metadata page for the same dataset.""}]",Official C&SD POST API value cross-referenced to its public web table/API help. Missing official figures are kept as source gaps and are not estimated.,"Labour force and unemployment conditions are household-income and consumer-demand context for CMHK mobile, broadband, handset and retail-service trend interpretation."
Hong Kong macro environment,macro_policy,C&SD Labour market,Labour market,3-month ending 2024-08,2024-08-31,moving_3_month,statistics_on_labour_force_employment_unemployment_and_underemployment_lf,"Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000)",Total - No. ('000),3813.4,thousand households,3813.4,thousand households,official_match,official_public_api,"C&SD Statistics on labour force, employment, unemployment and underemployment",https://www.censtatd.gov.hk/en/web_table.html?id=210-06101,"C&SD official POST API for table 210-06101 reports Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000) for 3-month ending 2024-08; retained as macro context for CMHK trend and forecast interpretation.",2,official_post_api_plus_official_web_table_crosscheck,"[{""label"": ""C&SD POST API - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/api/post.php"", ""evidence"": ""Official C&SD API endpoint queried with table id 210-06101 and documented POST parameters.""}, {""label"": ""C&SD web table - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=210-06101"", ""evidence"": ""Official public web table, API help and metadata page for the same dataset.""}]",Official C&SD POST API value cross-referenced to its public web table/API help. Missing official figures are kept as source gaps and are not estimated.,"Labour force and unemployment conditions are household-income and consumer-demand context for CMHK mobile, broadband, handset and retail-service trend interpretation."
Hong Kong macro environment,macro_policy,C&SD Labour market,Labour market,3-month ending 2024-09,2024-09-30,moving_3_month,statistics_on_labour_force_employment_unemployment_and_underemployment_lf,"Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000)",Total - No. ('000),3810.5,thousand households,3810.5,thousand households,official_match,official_public_api,"C&SD Statistics on labour force, employment, unemployment and underemployment",https://www.censtatd.gov.hk/en/web_table.html?id=210-06101,"C&SD official POST API for table 210-06101 reports Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000) for 3-month ending 2024-09; retained as macro context for CMHK trend and forecast interpretation.",2,official_post_api_plus_official_web_table_crosscheck,"[{""label"": ""C&SD POST API - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/api/post.php"", ""evidence"": ""Official C&SD API endpoint queried with table id 210-06101 and documented POST parameters.""}, {""label"": ""C&SD web table - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=210-06101"", ""evidence"": ""Official public web table, API help and metadata page for the same dataset.""}]",Official C&SD POST API value cross-referenced to its public web table/API help. Missing official figures are kept as source gaps and are not estimated.,"Labour force and unemployment conditions are household-income and consumer-demand context for CMHK mobile, broadband, handset and retail-service trend interpretation."
Hong Kong macro environment,macro_policy,C&SD Labour market,Labour market,3-month ending 2025-01,2025-01-31,moving_3_month,statistics_on_labour_force_employment_unemployment_and_underemployment_lf,"Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000)",Total - No. ('000),3826.7,thousand households,3826.7,thousand households,official_match,official_public_api,"C&SD Statistics on labour force, employment, unemployment and underemployment",https://www.censtatd.gov.hk/en/web_table.html?id=210-06101,"C&SD official POST API for table 210-06101 reports Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000) for 3-month ending 2025-01; retained as macro context for CMHK trend and forecast interpretation.",2,official_post_api_plus_official_web_table_crosscheck,"[{""label"": ""C&SD POST API - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/api/post.php"", ""evidence"": ""Official C&SD API endpoint queried with table id 210-06101 and documented POST parameters.""}, {""label"": ""C&SD web table - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=210-06101"", ""evidence"": ""Official public web table, API help and metadata page for the same dataset.""}]",Official C&SD POST API value cross-referenced to its public web table/API help. Missing official figures are kept as source gaps and are not estimated.,"Labour force and unemployment conditions are household-income and consumer-demand context for CMHK mobile, broadband, handset and retail-service trend interpretation."
Hong Kong macro environment,macro_policy,C&SD Labour market,Labour market,3-month ending 2025-10,2025-10-31,moving_3_month,statistics_on_labour_force_employment_unemployment_and_underemployment_lf,"Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000)",Total - No. ('000),3822.3,thousand households,3822.3,thousand households,official_match,official_public_api,"C&SD Statistics on labour force, employment, unemployment and underemployment",https://www.censtatd.gov.hk/en/web_table.html?id=210-06101,"C&SD official POST API for table 210-06101 reports Statistics on labour force, employment, unemployment and underemployment - Total - No. ('000) for 3-month ending 2025-10; retained as macro context for CMHK trend and forecast interpretation.",2,official_post_api_plus_official_web_table_crosscheck,"[{""label"": ""C&SD POST API - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/api/post.php"", ""evidence"": ""Official C&SD API endpoint queried with table id 210-06101 and documented POST parameters.""}, {""label"": ""C&SD web table - Statistics on labour force, employment, unemployment and underemployment"", ""url"": ""https://www.censtatd.gov.hk/en/web_table.html?id=210-06101"", ""evidence"": ""Official public web table, API help and metadata page for the same dataset.""}]",Official C&SD POST API value cross-referenced to its public web table/API help. Missing official figures are kept as source gaps and are not estimated.,"Labour force and unemployment conditions are household-income and consumer-demand context for CMHK mobile, broadband, handset and retail-service trend interpretation."
